"Date","CHINOOK","JACK","ALLCHINOOK","SCHUM","FCHUM","COHO","PINK","CISCO","BROAD","HUMPBACK","SHEEFISH","OTHER","ALLOTHER","TOTAL"
"05/30/2016",0,0,0,54739.246087,0,0,0,145302.36132,14414.14158,123804.07131,472043.63265,18322.170791,773886.377651,828625.623738
"05/31/2016",0,0,0,81495.391515,0,0,0,216325.0989,21459.669165,184318.60107,702775.12763,27277.914636,1152156.411401,1233651.802916
"06/01/2016",51094.146535,12188.0503815,63282.1969165,351076.60071,0,0,0,326276.799349,25867.892471,222181.13972,958965.26111,47301.265603,1580592.358253,1994951.1558795
"06/08/2016",117975.7761053,36014.0944896,153989.8705949,1546347.677857,0,0,0,199105.32122,70863.242847,230421.67226,138346.28639,962955.7752,1601692.297917,3302029.8463689
"06/10/2016",185900.377841,1843514.70028,2029415.078121,5118746.937396,0,0,0,1205302.50017,296599.824432,0,141955.598901,4344119.0481,5987976.971603,13136138.98712
"06/12/2016",5021674.943462,502450.1538504,5524125.0973124,18387208.10303,0,0,0,6818674.1979,4553.2938011,265464.27382,104244.61854,1111886.8612,8304823.2452611,32216156.4456035
"06/13/2016",2832418.9929649,1450348.7561753,4282767.7491402,23984030.38495,0,0,0,524058.025544,20924.209284,9595.3101492,430069.568346,34582.397437,1019229.5107602,29286027.6448504
"06/14/2016",1560174.8690603,686758.5178031,2246933.3868634,12631075.51233,0,0,0,261739.366174,21110.570862,9680.7708288,306210.046832,34890.405738,633631.1604348,15511640.0596282
"06/15/2016",1559317.47535,953083.83418,2512401.30953,31157537.1707,0,0,0,111194.38806,415992.11629,156495.78582,277431.796255,0,961114.086425,34631052.566655
"06/21/2016",5615081.612661,2570859.62458,8185941.237241,194117719.2563,0,0,32359.304013,2200192.647,48845.176795,420297.06077,10186.925215,0,2679521.80978,205015541.607334
"06/22/2016",4719912.92152,917389.3825663,5637302.3040863,21436316.81441,0,0,0,2014696.66103,90109.150536,150071.56696,883632.0678126,174921.61235,3313431.0586886,30387050.1771849
"06/24/2016",7391806.87868,133940.633853,7525747.512533,58939742.7707,0,0,435299.90957,10190003.199251,115792.3988,1103259.87202,65778.007263,68276.412929,11543109.890263,78443900.083066
"06/25/2016",5431395.36427,31116.668122,5462512.032392,86029539.222,0,0,2714601.867145,12491357.193174,856854.53085,246230.64128,25792.073131,0,13620234.438435,107826887.559972
"06/26/2016",347180.503988,9716.8923513,356897.3963393,19591976.31403,0,0,16318398.68,3130118.35036,934006.414451,141750.56974,155198.527981,142213.35153,4503287.214062,40770559.6044313
"06/28/2016",1434013.945432,849341.690221,2283355.635653,116299449.842,0,0,20607631.29611,4948961.6031,25271.174905,765812.468423,17057.029864,336286.39649,6093388.672782,145283825.446545
"06/29/2016",891115.9017179,458306.509043,1349422.4107609,63089851.039,0,0,11301634.19141,2662860.6143,14011.964782,405096.1843,9457.5144464,197512.434715,3288938.7125434,79029846.3537143
"06/30/2016",334788.864768,627171.086315,961959.951083,9680831.85282,0,0,8624017.35901,10507972.6147,131053.63369,2259709.53525,5838.1190671,504484.47029,13409058.3729971,32675867.5359101
"07/01/2016",642097.163312,860616.989219,1502714.152531,16258044.84621,0,0,12298701.22933,17356162.1304,179089.77873,3448015.31885,8384.2519271,724501.3066,21716152.7865071,51775613.0145781
"07/04/2016",670266.649551,0,670266.649551,184640366.955,0,0,58990831.4957,26253587.63867,34847.881153,114063.87169,277786.85628,308184.14933,26988470.397123,271289935.497374
"07/05/2016",908029.293773,0,908029.293773,221794045.906,0,0,69528327.7548,30995001.54866,40523.326754,132640.70555,328069.85098,358376.07828,31854611.510224,324085014.464797
"07/06/2016",2511387.310463,77801.418773,2589188.729236,30295221.869,0,0,26328967.67097,10352552.0643,159292.16122,1406332.7827,0,668262.03197,12586439.04019,71799817.309396
"07/07/2016",1138663.312678,30305.913045,1168969.225723,15104223.6214,0,0,12880095.9515,5577381.3599,104593.32227,923416.55008,0,438789.61487,7044180.84712,36197469.645743
"07/18/2016",75883.97801,0,75883.97801,994429.969791,0,0,8186276.20596,3411512.28218,432298.87059,479955.93024,70010.797012,474262.077077,4868039.957099,14124630.11086
"08/14/2016",0,0,0,0,6101198.50547,550947.2946564,2878445.97616,193142.88621,103222.37777,0,0,203314.73653,499680.00051,10030271.7767964
"08/17/2016",0,0,0,0,20254752.7543,2291796.38579,375493.98446,0,275158.014534,74068.539056,85585.473063,28993.402395,463805.429048,23385848.553598
"08/18/2016",0,0,0,0,342210361.2265,12698476.2113,356360.56034,277929.33371,85477.558506,489121.00071,0,36721.970094,889249.86302,356154447.86116
"08/19/2016",0,0,0,0,312640844.5806,12084209.8114,325833.38077,175461.97524,53963.577913,308791.21599,0,23183.265046,561400.034189,325612287.806959
"08/25/2016",0,0,0,0,1934447.090648,4066058.304,0,0,220594.42033,0,0,95753.079358,316347.499688,6316852.894336
"08/26/2016",0,0,0,0,19244437.53733,13536730.13534,0,2117094.7988,46624.729446,0,0,445915.33246,2609634.860706,35390802.533376
"08/27/2016",0,0,0,0,13265073.07287,9479011.49526,0,1493241.4911,32885.62258,0,0,314515.56931,1840642.68299,24584727.25112
"08/28/2016",0,0,0,0,7490192.71531,5712685.23356,0,1023299.4858,22536.100743,0,0,215533.53713,1261369.123673,14464247.072543
"06/02/2016",178679.5606165,3811.1911217,182490.7517382,1927053.74762,0,0,0,1980157.12078,0,1791224.37593,394655.54898,631782.612851,4797819.658541,6907364.1578992
"06/03/2016",738539.253868,54431.467274,792970.721142,2138106.342218,0,0,0,123102.0027,0,0,699384.203316,789781.004663,1612267.210679,4543344.274039
"06/04/2016",6678990.4489132,237478.598426,6916469.0473392,3675440.004664,0,0,0,1572.9996622,0,1281642.31802,35944.647995,119565.19673,1438725.1624072,12030634.2144104
"06/05/2016",52339.3561985,1366.6674135,53706.023612,18819201.948785,0,0,0,1608.4900188,0,0,17718017.870887,0,17719626.3609058,36592534.3333028
"06/06/2016",545470.871834,10255.6612563,555726.5330903,1962473.65548,0,0,0,484078.041834,0,1048595.8872,3465096.548002,665649.90286,5663420.379896,8181620.5684663
"06/07/2016",1200685.634229,7553.0681035,1208238.7023325,5025524.206584,0,0,0,40226.950956,0,182444.80345,100474.506979,493946.591746,817092.853131,7050855.7620475
"06/09/2016",825310.883807,194292.1237356,1019603.0075426,932739.778454,0,0,0,439790.27918,0,0,1512773.565685,86531.988,2039095.832865,3991438.6188616
"06/11/2016",542611.91407,1498395.0676471,2041006.9817171,1537466.36147,0,0,0,2325542.972074,0,47041.382458,411057.7776903,501997.54887,3285639.6810923,6864113.0242794
"06/16/2016",10549496.3234,715925.027721,11265421.351121,332153609.11641,0,0,0,776920.9043,0,0,298055.03992,25643.422572,1100619.366792,344519649.834323
"06/17/2016",3620633.3352025,1895519.2363072,5516152.5715097,94723916.05475,0,0,0,0,0,37886.013303,0,0,37886.013303,100277954.639563
"06/18/2016",530050.27455,931606.846878,1461657.121428,49307893.20317,0,0,0,657815.22349,0,91983.680471,178489.982514,319883.4086,1248172.295075,52017722.619673
"06/19/2016",1770136.050097,325716.50041,2095852.550507,6136261.33195,0,0,0,746352.81309,0,397784.93741,73467.479004,75441.537719,1293046.767223,9525160.64968
"06/20/2016",7856731.62437,1009845.34786,8866576.97223,76841313.677,0,0,0,216960.46088,0,38192.495454,3899.4162711,6616071.7728,6875124.1454051,92583014.7946351
"06/23/2016",3069023.87418,2765876.400146,5834900.274326,29271077.7553,0,0,1318846.01853,5113110.12688,0,3481733.7419,0,203033.26517,8797877.13395,45222701.182106
"06/27/2016",4909675.701473,37279.922151,4946955.623624,68914932.3827,0,0,386214.34231,27081384.33918,0,3831581.02358,16755.811238,13879650.262,44809371.435998,119057473.784632
"07/02/2016",201851.72023,442577.549157,644429.269387,54086823.8225,0,0,2014208.19183,7214118.629243,0,14770227.41067,120944.368711,369908.846562,22475199.255186,79220660.538903
"07/03/2016",7754697.7553549,36466.395353,7791164.1507079,34079640.8245,0,0,12764669.5808,988107.7355,0,2092349.74221,0,291483.03676,3371940.51447,58007415.0704779
"07/08/2016",214376.2435913,1053224.911,1267601.1545913,5472145.67351,0,0,9831091.2086,18073.96314,0,1059697.388261,0,302317.451953,1380088.803354,17950926.8400553
"07/09/2016",1308986.275746,0,1308986.275746,17666724.4584,0,0,29132752.0366,8359321.82398,0,2700866.9507277,6398.9747262,14195.508714,11080783.2581479,59189246.0288939
"07/10/2016",3090868.906673,0,3090868.906673,29169920.2758,0,0,54815523.0346,15472311.8808,0,6992718.307882,7071.0106134,15686.35556,22487787.5548554,109564099.771928
"07/11/2016",432436.4259911,48339.213173,480775.6391641,70609614.3808,0,0,84088251.834,6027885.31866,0,4885825.1923133,14387.90721,77120.526772,11005218.9449553,166183860.798919
"07/12/2016",638771.112657,77799.874305,716570.986962,100896131.6322,0,0,124887729.547,9198534.0891,0,7794098.8439349,20602.313841,110430.32687,17123665.5737459,243624097.739908
"07/13/2016",423443.941888,250179.65461,673623.596498,97740697.83,0,0,130865107.1453,10053463.50996,0,4069743.17881,0,617269.99415,14740476.68292,244019905.254718
"07/14/2016",284840.7029308,274459.37526,559300.0781908,95604807.4873,0,0,138522718.92361,9336789.42276,0,4273052.318588,0,514922.54922,14124764.290568,248811590.779669
