Date,CHINOOK,JACK,ALLCHINOOK,SCHUM,FCHUM,COHO,PINK,CISCO,BROAD,HUMPBACK,SHEEFISH,OTHER,ALLOTHER,TOTAL
6/1/2008,0,0,0,0,,0,0,0,0,0,1730,0,1730,1730
6/2/2008,0,0,0,0,,0,0,631,0,267,1307,0,2205,2205
6/3/2008,0,0,0,0,,0,0,642,175,151,1196,183,2347,2347
6/4/2008,0,0,0,0,,0,0,546,0,753,2085,0,3384,3384
6/5/2008,0,0,0,0,,0,0,935,0,1346,2550,374,5205,5205
6/6/2008,0,0,0,0,,0,0,1523,0,1044,1265,981,4813,4813
6/7/2008,1083,0,1083,0,,0,0,342,0,616,1336,384,2678,3761
6/8/2008,1438,0,1438,0,,0,0,1256,470,173,1354,506,3759,5197
6/9/2008,587,0,587,391,,0,0,2094,1171,116,0,916,4297,5275
6/10/2008,1087,88,1175,1366,,0,0,200,132,1136,572,152,2192,4733
6/11/2008,1682,334,2016,3363,,0,0,191,226,0,60,55,532,5911
6/12/2008,343,215,558,4241,,0,0,0,0,177,101,61,339,5138
6/13/2008,713,86,799,4665,,0,0,563,156,174,0,80,973,6437
6/14/2008,542,207,749,6223,,0,0,844,128,0,158,119,1249,8221
6/15/2008,2426,404,2830,7109,,0,0,1284,0,0,331,100,1715,11654
6/16/2008,1412,150,1562,16204,,0,0,395,0,223,477,197,1292,19058
6/17/2008,1094,1025,2119,20449,,0,0,4482,0,0,762,763,6007,28575
6/18/2008,7039,535,7574,35426,,0,0,870,0,0,161,253,1284,44284
6/19/2008,3132,1189,4321,51349,,0,2465,354,0,1169,1577,0,3100,61235
6/20/2008,2715,400,3115,30140,,0,0,0,0,0,0,131,131,33386
6/21/2008,2605,865,3470,30485,,0,0,0,0,546,809,0,1355,35310
6/22/2008,3467,1456,4923,30932,,0,0,415,0,0,615,0,1030,36885
6/23/2008,2019,956,2975,32855,,0,574,258,0,261,860,0,1379,37783
6/24/2008,3896,931,4827,44268,,0,657,0,0,0,0,0,0,49752
6/25/2008,5297,759,6056,47173,,0,1187,0,0,0,196,0,196,54612
6/26/2008,5027,941,5968,64157,,0,2122,0,0,0,0,764,764,73011
6/27/2008,8685,2189,10874,74347,,0,2658,419,0,0,972,0,1391,89270
6/28/2008,8481,0,8481,83684,,0,3249,0,0,0,411,0,411,95825
6/29/2008,5053,1295,6348,157874,,0,6030,1973,0,0,789,0,2762,173014
6/30/2008,11173,5021,16194,151733,,0,41387,0,0,0,647,0,647,209961
