"Date","CHINOOK","JACK","ALLCHINOOK","SCHUM","FCHUM","COHO","PINK","CISCO","BROAD","HUMPBACK","SHEEFISH","OTHER","ALLOTHER","TOTAL"
"06/03/2014",118702.06628,0,118702.06628,702507.42618,0,0,0,149433.44206,263356.12706,186961.11156,56995.292374,5040.2560561,661786.2291101,1482995.7215701
"06/04/2014",139883.5919,0,139883.5919,827864.79791,0,0,0,176098.75953,310350.12411,220322.97036,67165.690274,5939.6533129,779877.1975869,1747625.5873969
"06/05/2014",2851548.596134,4766399.444716,7617948.04085,519620039.10712,0,0,0,1109082.582659,60242.761741,390876.21514,-13566.1227011,142564.475847,1689199.9126859,528927187.060656
"06/10/2014",23365138.01075,2203967.463356,25569105.474106,69855960.096,0,0,0,0,78384.116194,0,0,731756.03359,810140.149784,96235205.71989
"06/11/2014",3070336.732031,809633.694429,3879970.42646,197701170.9152,0,0,0,167682.24649,2093756.8396,549812.93286,679360.369625,0,3490612.388575,205071753.730235
"06/13/2014",915248.215046,60883.020136,976131.235182,19045211.9126,0,0,0,3741059.25914,47952.992962,1072029.45294,85396.938242,166856.68226,5113295.325544,25134638.473326
"06/14/2014",2211163.06602493,19274.225772,2230437.29179693,13337710.0966,0,0,0,0,13542.502765,35304.927856,196215.6385,9422.1175062,254485.1866272,15822632.5750241
"06/19/2014",1476999.607066,2230567.382869,3707566.989935,132701278.1969,0,0,1435433.5427,1769983.2937,47250.387805,447338.06065,0,518498.99599,2783070.738145,140627349.46768
"06/23/2014",1661488.871321,4449938.7105,6111427.581821,166666490.591,0,0,8942038.1096,3215068.71759,117062.82406,1320458.848126,153054.327005,1994985.8128,6800630.529581,188520586.812002
"06/25/2014",1317522.837931,1154658.596,2472181.433931,61338974.778,0,0,13692625.3863,3868016.39442,615256.64686,662084.43036,75284.249859,289803.66202,5510445.383519,83014226.98175
"06/28/2014",104937.6370188,191437.550912,296375.1879308,18909699.7271,0,0,2612097.1904,2975472.82661,40198.365438,59741.579562,49516.186897,0,3124928.958507,24943101.0639378
"07/05/2014",381787.7501599,0,381787.7501599,143435217.01133,0,0,103128027.292081,3498884.912271,291743.862106,110206.701399,0,112791.132152,4013626.607928,250958658.661499
"07/06/2014",423027.2022772,0,423027.2022772,156301071.92748,0,0,111296828.64562,3677241.519772,312692.022098,114894.861396,0,109600.730111,4214429.133377,272235356.908754
"07/07/2014",141792.628601,0,141792.628601,85619665.0098,0,0,182024594.0277,9773003.68964,143688.66269,2525296.644556,62015.5568293,740777.28131,13244781.8350253,281030833.501126
"07/08/2014",217822.830485,0,217822.830485,132011287.6689,0,0,285231944.98841,15285286.19959,227387.59061,3970830.840243,94602.3580685,1172281.501,20750388.4895115,438211443.977306
"07/11/2014",19503.497259,0,19503.497259,6534221.31142,0,0,11038778.9495,1065193.320456,4489359.1376299,5395847.71107,169169.853207,19973.061099,11139543.0834619,28732046.8416409
"07/12/2014",33073.355831,0,33073.355831,7712877.60401,0,0,10928186.9679,807885.538086,7610778.1117761,4055590.44935,191674.440196,25881.040475,12691809.5798831,31365947.5076241
"07/18/2014",0,0,0,6334243.89215,0,0,10311685.05591,4337906.041,10247.124134,1673899.936899,0,178022.37606,6200075.478093,22846004.426153
"07/19/2014",54941.696283,0,54941.696283,0,8045510.0829,13087.643559,15733445.64446,17780070.592988,98091.999176,198430.756896,0,215011.21751,18291604.56657,42138589.633772
"07/20/2014",55144.728446,0,55144.728446,0,9832928.0144,14188.755612,16681833.59119,19286635.12009,98454.489453,208428.860125,0,215805.77238,19809324.242048,46393419.331696
"07/21/2014",0,0,0,0,22179575.88609,0,4876340.77319,11756192.614,209762.58476,451814.251548,7615.7183728,0,12425385.1686808,39481301.8279608
"07/23/2014",0,0,0,0,5367100.67898,0,3412269.17693,388757.809876,48739.050615,649597.3345994,0,6441.5788401,1093535.7739305,9872905.6298405
"07/26/2014",0,0,0,0,7949215.73804,24323.610345,3731103.99992,166857.446622,23013.0843694,810400.013244,0,0,1000270.5442354,12704913.8925404
"07/27/2014",0,0,0,0,5209747.82306,15808.614871,2517075.801394,117010.97361,19321.4822078,525793.728855,0,0,662126.1846728,8404758.4239978
"07/28/2014",0,0,0,0,561394.297115,10258.028868,1946272.529338,955072.7582,39636.601421,90139.836608,0,25350.432215,1110199.628444,3628124.483765
"07/31/2014",0,0,0,0,2753134.603736,32615.206631,585271.01556,1199985.1691,60167.065765,164782.2156927,7087.3566685,14151.511604,1446173.3188302,4817194.1447572
"08/01/2014",18122.570599,0,18122.570599,0,634652.45075,134416.382333,303392.48469,53429.315383,27780.086997,247094.094438,117367.00985,0,445670.506668,1536254.39504
"08/02/2014",0,0,0,0,296177.677178,162497.226235,2886812.9058,1362090.860391,45397.318548,898887.49141,34854.409144,29484.994654,2370715.074147,5716202.88336
"08/03/2014",0,0,0,0,448365.335039,239266.362109,2821703.62271,1192783.396624,39296.33052,1138035.77232,38212.514089,25522.478691,2433850.492244,5943185.812102
"08/04/2014",0,131235.0506,131235.0506,0,7071008.37793,763599.19765,815536.7979,0,99937.762165,819207.47535,0,0,919145.237515,9700524.661595
"08/06/2014",0,0,0,0,3175293.317421,151349.263576,2713977.37834,8882741.04127,1023706.380745,3544583.496833,0,133427.16187,13584458.080718,19625078.040055
"08/07/2014",0,0,0,0,196667.558608,390292.30059,4377628.182551,1268182.8821,63445.303972,4065954.1222,15559.322198,489134.15956,5902275.79003,10866863.831779
"08/09/2014",0,0,0,0,2257564.86977,912840.785445,369541.05164,953047.92852,761927.80839,1172350.19661,0,0,2887325.93352,6427272.640375
"08/10/2014",0,0,0,0,1364555.79871,97475.665898,0,7963783.375,440497.095924,6184517.49553,80847.671368,124148.14796,14793793.785782,16255825.25039
"08/11/2014",0,0,0,0,346486.040519,13529723.292832,48829.176523,10387950.0759,115300.1283012,3496136.16426,69917.116689,9370.7416666,14078674.2268168,28003712.7366908
"08/12/2014",0,0,0,0,270611.360708,778381.31653,0,16301800.7114,90159.741985,10139335.5714,0,251467.644173,26782763.668958,27831756.346196
"08/13/2014",0,0,0,0,640350.2301689,2917139.92746,0,10922495.7021,122777.410752,1950823.69034,11390.435931,41691.945047,13049179.18417,16606669.3417989
"08/14/2014",0,0,0,0,419139.60211,2864340.161906,0,2242466.31544,313470.06609,2639255.77868,545496.44377,70587.014987,5811275.618967,9094755.382983
"08/15/2014",0,0,0,0,51581905.5051,3238678.35569,0,18865756.74182,186424.685115,1647292.19355,755.86336,0,20700229.483845,75520813.344635
"08/16/2014",0,0,0,0,76975613.8893,621436.780942,0,1121465.3775,394042.7737767,85669.231998,46338.767384,1349940.5946,2997456.7452587,80594507.4155007
"08/17/2014",0,0,0,0,16698241.68088,16051201.2385,0,3805558.25779,124019.1809,3143747.66302,103416.99932,1648620.8349,8825362.93593,41574805.85531
"08/18/2014",0,0,0,0,7854887.15937,7446180.59855,0,3016674.517967,77566.278949,2714747.07662,98217.791858,1031109.7254,6938315.390794,22239383.148714
"08/19/2014",0,0,0,0,362126.141232,4993634.50391,0,4564002.3667,371374.78253,3016110.92717,0,207799.2692,8159287.3456,13515047.990742
"08/20/2014",0,0,0,0,756675759.4049,7790090.6766,0,1741666.91215,38622.775393,6333542.24605,0,48341.663839,8162173.597432,772628023.678932
"08/23/2014",0,0,0,0,3447552.029522,11874059.7667,0,6691881.7143,39896.276526,1235903.85946,0,133136.127569,8100817.977855,23422429.774077
"08/24/2014",0,0,0,0,1748699.054814,6656886.5435,0,3770974.084,25303.007622,712570.09983,0,86432.967929,4595280.159381,13000865.757695
"08/26/2014",0,0,0,0,2121830.160583,8312306.8206,0,2273139.76633,10299.985453,778135.311574,32351.743847,827273.89588,3921200.703084,14355337.684267
"08/27/2014",0,0,0,0,2698872.133538,8571473.4914,0,2236520.02728,11618.400749,724309.022683,36492.820951,909001.47259,3917941.744253,15188287.369191
"08/29/2014",0,0,0,0,8567860.09126,9563461.87482,0,2018105.87404,50620.586123,1102787.515914,0,348559.30138,3520073.277457,21651395.243537
"08/30/2014",0,0,0,0,4189123.41865,4733329.50834,0,1531042.38453,40474.19194,745560.751562,0,194843.49841,2511920.826442,11434373.753432
"08/31/2014",0,0,0,0,4923474.47644,657315.256568,0,2496189.66283,13582.002807,1585363.523466,7661.9935183,30188.585821,4132985.7684423,9713775.5014503
"09/04/2014",0,0,0,0,501086.632095,2882898.3414,0,1807460.2665,17993.472785,1816395.935,0,1072625.16291,4714474.837195,8098459.81069
"06/06/2014",252889.741014,180442.521715,433332.262729,8461666.88434,0,0,0,4171602.35688,0,40866.859804,785077.355229,1430326.541,6427873.112913,15322872.259982
"06/07/2014",31856.371384,232296.32429,264152.695674,7058083.74477,0,0,0,1093213.41752,0,0,439344.328442,4854319.346972,6386877.092934,13709113.533378
"06/08/2014",2303117.1716686,637379.868909,2940497.0405776,6617008.30751,0,0,0,1173884.3363,0,38660.299787,723064.027127,1804631.872431,3740240.535645,13297745.8837326
"06/09/2014",4019018.451174,1122315.612199,5141334.063373,11400358.44894,0,0,0,2041445.0158,0,56522.322008,1187558.065609,3127716.997129,6413242.400546,22954934.912859
"06/12/2014",1352868.07019,483394.807756,1836262.877946,94497791.4057,0,0,0,235381.420556,0,597657.16868,46536.671667,2348410.9437,3227986.204603,99562040.488249
"06/15/2014",454804.17085863,1398066.33955,1852870.51040863,4798912.9026,0,0,0,1121794.4168,0,288691.65675,5914.0503685,297801.07289,1714201.1968085,8365984.60981713
"06/16/2014",7635440.013029,533737.4583656,8169177.4713946,15597570.08449,0,0,0,27338.836196,0,31153.498996,58910.926135,93403.908844,210807.170171,23977554.7260556
