day,zone,species,day_est,day_var
06/20/02,1,SHEEFISH,241,2636.3845087
06/21/02,1,CHINOOK,149,20716.686319
06/21/02,2,CHINOOK,477,1793.028955
06/21/02,3,CHINOOK,5041,16305541.301
06/21/02,1,CISCO,890,502025.6839
06/21/02,2,CISCO,307,200389.98565
06/21/02,1,HUMPBACK,461,130315.38519
06/21/02,1,JACK,328,7832.2317224
06/21/02,2,JACK,281,22364.563665
06/21/02,3,JACK,515,142753.86917
06/21/02,1,PINK,309,235663.43474
06/21/02,3,PINK,894,415682.68121
06/21/02,1,SCHUM,13677,4468120.8062
06/21/02,2,SCHUM,4928,208602.4856
06/21/02,3,SCHUM,13383,14981695.421
06/21/02,2,SHEEFISH,112,22427.929013
06/22/02,1,CHINOOK,127,16912.361774
06/22/02,2,CHINOOK,281,28707.940553
06/22/02,3,CHINOOK,4021,3749905.5144
06/22/02,1,CISCO,309,83165.809003
06/22/02,2,CISCO,145,100691.92267
06/22/02,1,JACK,467,39335.220907
06/22/02,2,JACK,455,101395.73833
06/22/02,3,JACK,678,255833.46303
06/22/02,1,PINK,323,106870.80613
06/22/02,1,SCHUM,19594,1140164.9938
06/22/02,2,SCHUM,8745,13684573.83
06/22/02,3,SCHUM,20546,2111225.7408
06/22/02,2,SHEEFISH,84,6508.5394277
06/23/02,2,BROAD,240,240799.26213
06/23/02,1,CHINOOK,272,183361.67054
06/23/02,2,CHINOOK,789,275701.95809
06/23/02,3,CHINOOK,5535,1332682.5657
06/23/02,1,CISCO,423,133198.07678
06/23/02,2,CISCO,462,43941.221917
06/23/02,2,JACK,101,16035.039226
06/23/02,3,JACK,1115,681766.64874
06/23/02,1,OTHER,321,57304.613587
06/23/02,1,PINK,384,80283.404882
06/23/02,2,PINK,634,30300.617592
06/23/02,1,SCHUM,45928,33400777.264
06/23/02,2,SCHUM,13669,11011567.573
06/23/02,3,SCHUM,28440,16514268.81
06/23/02,1,SHEEFISH,1137,180357.85136
06/23/02,2,SHEEFISH,97,12712.279853
06/24/02,1,CHINOOK,975,994218.19309
06/24/02,2,CHINOOK,709,124309.15566
06/24/02,3,CHINOOK,9679,94491283.218
06/24/02,1,CISCO,1284,1118849.1103
06/24/02,1,JACK,1094,44877.163792
06/24/02,2,JACK,493,31039.386256
06/24/02,2,PINK,258,285091.7351
06/24/02,1,SCHUM,42947,49330036.962
06/24/02,2,SCHUM,14726,25541384.861
06/24/02,3,SCHUM,18944,95619385.396
06/24/02,1,SHEEFISH,386,252485.89115
06/25/02,1,CHINOOK,729,95181.018787
06/25/02,2,CHINOOK,1413,886530.68119
06/25/02,3,CHINOOK,3489,81085634
06/25/02,1,CISCO,763,531381.70128
06/25/02,2,CISCO,176,42123.068924
06/25/02,3,CISCO,6719,59692968.934
06/25/02,1,HUMPBACK,263,89765.029385
06/25/02,1,JACK,695,214688.72027
06/25/02,2,JACK,1281,576169.37787
06/25/02,2,OTHER,129,16210.016786
06/25/02,1,PINK,3098,5946538.3331
06/25/02,2,PINK,495,152774.27242
06/25/02,3,PINK,4138,22641432.265
06/25/02,1,SCHUM,27164,14643853.908
06/25/02,2,SCHUM,13427,22473453.566
06/25/02,3,SCHUM,16462,13933238.821
06/25/02,1,SHEEFISH,193,48615.263031
06/25/02,2,SHEEFISH,151,17687.077061
06/26/02,1,CHINOOK,990,129284.23187
06/26/02,2,CHINOOK,2394,1501671.3362
06/26/02,3,CHINOOK,4657,108215619.82
06/26/02,1,CISCO,1037,721774.95001
06/26/02,2,CISCO,298,71351.174344
06/26/02,3,CISCO,8968,79665303.38
06/26/02,1,HUMPBACK,357,121927.70177
06/26/02,1,JACK,944,291611.35954
06/26/02,2,JACK,2170,975958.37109
06/26/02,2,OTHER,219,27457.727164
06/26/02,1,PINK,4208,8077173.8993
06/26/02,2,PINK,838,258780.37914
06/26/02,3,PINK,5523,30216901.631
06/26/02,1,SCHUM,36896,19890724.308
06/26/02,2,SCHUM,22744,38067200.337
06/26/02,3,SCHUM,21970,18595082.764
06/26/02,1,SHEEFISH,263,66034.037227
06/26/02,2,SHEEFISH,256,29959.681268
06/27/02,1,CHINOOK,945,1230991.9705
06/27/02,2,CHINOOK,377,54160.321258
06/27/02,1,CISCO,3692,8282841.0008
06/27/02,2,CISCO,2326,2201171.3036
06/27/02,1,JACK,703,1267366.5046
06/27/02,2,JACK,919,62216.397547
06/27/02,1,OTHER,547,156340.58447
06/27/02,1,PINK,2242,7874321.5056
06/27/02,2,PINK,1035,156489.72588
06/27/02,3,PINK,2951,4838768.9747
06/27/02,1,SCHUM,21877,23763905.879
06/27/02,2,SCHUM,12908,9562412.103
06/27/02,3,SCHUM,36739,29234866.309
06/28/02,1,CHINOOK,407,48728.796471
06/28/02,2,CHINOOK,170,19485.382792
06/28/02,1,CISCO,1642,1293445.5967
06/28/02,2,CISCO,250,47338.156164
06/28/02,1,HUMPBACK,462,107327.80845
06/28/02,1,JACK,597,142706.23148
06/28/02,1,PINK,1546,1331465.6699
06/28/02,2,PINK,1691,609192.79687
06/28/02,1,SCHUM,11398,778480.25408
06/28/02,2,SCHUM,7158,2110051.6964
06/28/02,3,SCHUM,27554,6454556.0453
06/29/02,1,BROAD,70,6045.8647039
06/29/02,1,CHINOOK,295,6765.8428247
06/29/02,2,CHINOOK,302,28339.985585
06/29/02,3,CHINOOK,1468,6258396.0843
06/29/02,1,CISCO,2285,418440.16278
06/29/02,2,CISCO,374,13081.794417
06/29/02,1,HUMPBACK,100,6723.5274203
06/29/02,2,HUMPBACK,142,16849.937044
06/29/02,1,JACK,67,3026.083881
06/29/02,2,JACK,128,8537.2323639
06/29/02,3,JACK,1014,581472.43906
06/29/02,1,OTHER,726,165862.85152
06/29/02,2,OTHER,61,7054.4089857
06/29/02,1,PINK,2262,169265.78124
06/29/02,2,PINK,1073,512909.30652
06/29/02,3,PINK,1993,2612048.1633
06/29/02,1,SCHUM,3816,1108879.2338
06/29/02,2,SCHUM,2356,784703.1939
06/29/02,3,SCHUM,5833,14812079.127
06/29/02,1,SHEEFISH,262,4297.1739085
06/29/02,2,SHEEFISH,43,1571.5561098
06/30/02,1,BROAD,39,3392.5968014
06/30/02,1,CHINOOK,165,3796.6077394
06/30/02,2,CHINOOK,247,23142.072941
06/30/02,3,CHINOOK,745,3178295.1515
06/30/02,1,CISCO,1282,234804.91664
06/30/02,2,CISCO,306,10682.427473
06/30/02,1,HUMPBACK,56,3772.8627314
06/30/02,2,HUMPBACK,116,13759.44497
06/30/02,1,JACK,38,1698.0668603
06/30/02,2,JACK,105,6971.3957152
06/30/02,3,JACK,515,295297.87008
06/30/02,1,OTHER,407,93072.836907
06/30/02,2,OTHER,50,5760.5409435
06/30/02,1,PINK,1269,94982.368305
06/30/02,2,PINK,876,418835.23716
06/30/02,3,PINK,1012,1326515.5962
06/30/02,1,SCHUM,2141,622240.2131
06/30/02,2,SCHUM,1924,640778.67984
06/30/02,3,SCHUM,2962,7522240.3055
06/30/02,1,SHEEFISH,147,2411.3305823
06/30/02,2,SHEEFISH,35,1283.3127954
07/01/02,1,CHINOOK,99,9582.9306162
07/01/02,3,CHINOOK,2171,12748563.839
07/01/02,1,CISCO,1660,98423.740301
07/01/02,2,CISCO,1388,1195286.2955
07/01/02,1,OTHER,196,2380.4615306
07/01/02,1,PINK,627,16009.668531
07/01/02,2,PINK,1264,802787.3833
07/01/02,1,SCHUM,5073,1023745.0743
07/01/02,2,SCHUM,10855,7833372.7986
07/01/02,3,SCHUM,24767,36432558.599
07/01/02,1,SHEEFISH,353,120417.07543
07/02/02,2,CHINOOK,372,91597.239368
07/02/02,3,CHINOOK,1499,1242585.4912
07/02/02,1,CISCO,196,35748.576672
07/02/02,2,CISCO,637,58497.612439
07/02/02,2,JACK,134,11293.692272
07/02/02,3,JACK,2041,2106069.8759
07/02/02,1,PINK,1064,1216865.6616
07/02/02,2,PINK,1057,664693.75508
07/02/02,1,SCHUM,8828,1897027.6835
07/02/02,2,SCHUM,10759,4429106.6844
07/02/02,3,SCHUM,35861,12288962.829
07/02/02,1,SHEEFISH,104,6284.1583976
07/03/02,1,CHINOOK,711,414860.4758
07/03/02,2,CHINOOK,164,17762.490696
07/03/02,3,CHINOOK,2896,5288614.438
07/03/02,1,CISCO,428,112681.48376
07/03/02,1,JACK,127,14101.183381
07/03/02,2,JACK,268,31408.944181
07/03/02,3,JACK,3266,30529964.407
07/03/02,1,OTHER,136,17647.738539
07/03/02,1,PINK,746,61284.453764
07/03/02,2,PINK,508,142171.58583
07/03/02,1,SCHUM,6403,931904.76103
07/03/02,2,SCHUM,5566,207206.23165
07/03/02,3,SCHUM,16542,11671662.388
07/03/02,1,SHEEFISH,194,2630.2029495
07/03/02,2,SHEEFISH,162,79763.954653
07/04/02,1,CHINOOK,254,626.11541107
07/04/02,2,CHINOOK,610,153190.56973
07/04/02,3,CHINOOK,3199,7672774.4649
07/04/02,1,CISCO,138,11627.465917
07/04/02,2,CISCO,713,51767.228601
07/04/02,1,HUMPBACK,150,673.57327893
07/04/02,1,JACK,108,107.92608839
07/04/02,2,JACK,123,10227.78205
07/04/02,3,JACK,2336,6865222.2049
07/04/02,1,OTHER,100,5486.5820589
07/04/02,1,PINK,1676,302105.05123
07/04/02,2,PINK,922,127946.25566
07/04/02,3,PINK,4609,24926160.007
07/04/02,1,SCHUM,2996,562433.72393
07/04/02,2,SCHUM,3967,735351.85822
07/04/02,3,SCHUM,5035,23694066.641
07/04/02,1,SHEEFISH,54,1994.4901497
07/05/02,2,BROAD,209,33910.186887
07/05/02,1,CHINOOK,186,93585.175277
07/05/02,2,CHINOOK,334,131367.74713
07/05/02,3,CHINOOK,2230,2698620.8122
07/05/02,1,CISCO,164,69685.806556
07/05/02,2,CISCO,194,19230.427418
07/05/02,1,HUMPBACK,142,30999.580228
07/05/02,2,HUMPBACK,210,63873.501798
07/05/02,1,OTHER,257,35651.590181
07/05/02,1,PINK,758,299418.8072
07/05/02,2,PINK,311,67083.83874
07/05/02,1,SCHUM,5324,133255.044
07/05/02,2,SCHUM,6679,207992.61531
07/05/02,3,SCHUM,22089,4170243.8349
07/06/02,1,CHINOOK,271,1908.9006794
07/06/02,2,CHINOOK,174,1340.2909219
07/06/02,3,CHINOOK,3054,61628.618781
07/06/02,1,CISCO,126,12017.245965
07/06/02,2,CISCO,233,43717.822645
07/06/02,2,OTHER,130,13771.876121
07/06/02,1,PINK,1317,1076140.3285
07/06/02,2,PINK,1253,51897.189442
07/06/02,1,SCHUM,3779,1016893.2591
07/06/02,2,SCHUM,3634,555817.31778
07/06/02,3,SCHUM,16959,1085781.866
07/07/02,1,CHINOOK,128,45279.392218
07/07/02,2,CHINOOK,285,11969.548001
07/07/02,3,CHINOOK,2697,8601396.9842
07/07/02,1,CISCO,123,23184.054617
07/07/02,2,CISCO,559,499501.79838
07/07/02,1,HUMPBACK,136,9842.3144447
07/07/02,2,HUMPBACK,295,15393.658655
07/07/02,1,JACK,48,1475.7207806
07/07/02,1,OTHER,218,38422.030292
07/07/02,2,OTHER,190,33299.143359
07/07/02,1,PINK,2058,157044.2271
07/07/02,2,PINK,1396,797785.93057
07/07/02,3,PINK,1719,2694856.7375
07/07/02,1,SCHUM,1044,10855.154718
07/07/02,2,SCHUM,2035,197670.70251
07/07/02,3,SCHUM,8336,1931429.7174
07/07/02,1,SHEEFISH,87,107.67309633
07/08/02,1,BROAD,59,144.49109654
07/08/02,1,CHINOOK,89,11470.255549
07/08/02,2,CHINOOK,263,756.84126768
07/08/02,1,CISCO,121,10163.824185
07/08/02,2,CISCO,625,260283.3697
07/08/02,1,HUMPBACK,201,6969.4455831
07/08/02,2,HUMPBACK,367,97622.013024
07/08/02,1,JACK,26,942.14657095
07/08/02,1,OTHER,102,1103.1020203
07/08/02,1,PINK,1330,47561.790509
07/08/02,2,PINK,1633,110829.83399
07/08/02,1,SCHUM,1066,16924.739943
07/08/02,2,SCHUM,2352,284000.66496
07/08/02,3,SCHUM,10768,715860
07/09/02,1,BROAD,43,3868.2759175
07/09/02,2,CHINOOK,43,1654.9074263
07/09/02,1,CISCO,153,19782.988003
07/09/02,2,CISCO,94,5109.7969301
07/09/02,1,HUMPBACK,48,1475.3360564
07/09/02,2,HUMPBACK,168,8477.5145024
07/09/02,1,JACK,38,2821.4123474
07/09/02,2,OTHER,69,5825.3468035
07/09/02,3,OTHER,567,236804.1605
07/09/02,1,PINK,2292,380783.56192
07/09/02,2,PINK,1670,150667.25047
07/09/02,3,PINK,1325,1362691.8967
07/09/02,1,SCHUM,1146,140908.1389
07/09/02,2,SCHUM,945,93637.307166
07/09/02,3,SCHUM,11967,3152277.4676
07/09/02,1,SHEEFISH,70,332.28214216
07/10/02,1,BROAD,53,2729.8067745
07/10/02,3,CHINOOK,413,421487.61436
07/10/02,2,CISCO,222,3253.1282537
07/10/02,1,HUMPBACK,333,4470.2312907
07/10/02,2,HUMPBACK,558,51248.114907
07/10/02,1,OTHER,54,3218.2612103
07/10/02,1,PINK,3114,27919.62515
07/10/02,2,PINK,1378,71592.053183
07/10/02,3,PINK,913,1837179.4967
07/10/02,1,SCHUM,1337,7733.0373917
07/10/02,2,SCHUM,1187,196794.1168
07/10/02,3,SCHUM,12733,6101924.6723
07/10/02,1,SHEEFISH,51,2523.8542135
07/11/02,2,BROAD,74,13523.978298
07/11/02,1,CHINOOK,194,1501.8743168
07/11/02,2,CHINOOK,75,3301.7681346
07/11/02,1,CISCO,817,388768.73372
07/11/02,2,CISCO,882,123179.07724
07/11/02,3,CISCO,883,391026.66406
07/11/02,1,HUMPBACK,328,133934.52138
07/11/02,2,HUMPBACK,264,60332.155911
07/11/02,1,OTHER,242,7970.9731619
07/11/02,1,PINK,1513,216559.82828
07/11/02,2,PINK,951,112301.99366
07/11/02,3,PINK,785,974319.11071
07/11/02,1,SCHUM,1551,452325.83829
07/11/02,2,SCHUM,1588,113960.80784
07/11/02,3,SCHUM,12859,2259902.6313
07/12/02,1,BROAD,47,3668.2189689
07/12/02,2,BROAD,156,21139.046082
07/12/02,1,CHINOOK,39,1631.3352858
07/12/02,1,CISCO,506,12589.125674
07/12/02,2,CISCO,966,62719.501198
07/12/02,1,HUMPBACK,533,46593.013375
07/12/02,2,HUMPBACK,279,6336.4507949
07/12/02,1,JACK,46,1619.1406397
07/12/02,1,OTHER,230,2030.2831217
07/12/02,2,OTHER,95,4681.814394
07/12/02,1,PINK,1483,87994.193798
07/12/02,2,PINK,1773,185049.53003
07/12/02,1,SCHUM,1424,11996.067142
07/12/02,2,SCHUM,962,63966.358035
07/12/02,3,SCHUM,13584,1484631.5526
07/12/02,1,SHEEFISH,108,1735.7505256
07/13/02,1,BROAD,52,5524.5634554
07/13/02,1,CHINOOK,33,1843.0965874
07/13/02,1,CISCO,317,68685.976913
07/13/02,2,CISCO,966,172601.08795
07/13/02,1,HUMPBACK,286,1588.732997
07/13/02,2,HUMPBACK,280,33915.524808
07/13/02,1,JACK,24,624.05421623
07/13/02,1,OTHER,130,5594.7503798
07/13/02,1,PINK,1754,706704.31341
07/13/02,2,PINK,1252,36060.113154
07/13/02,3,PINK,2323,105151.47354
07/13/02,1,SCHUM,1034,177800.18777
07/13/02,2,SCHUM,390,244149.42278
07/13/02,3,SCHUM,3165,111161.81146
07/13/02,1,SHEEFISH,76,5875.9710956
07/14/02,1,BROAD,53,9381.0646591
07/14/02,2,BROAD,56,3631.0407019
07/14/02,3,BROAD,944,8044231.0334
07/14/02,1,CHINOOK,52,1411.1470664
07/14/02,3,CHINOOK,1681,1519258.8312
07/14/02,1,CISCO,681,233971.5867
07/14/02,2,CISCO,1110,420265.32294
07/14/02,1,HUMPBACK,97,11896.066522
07/14/02,2,HUMPBACK,432,90255.110766
07/14/02,1,OTHER,693,138611.99456
07/14/02,1,PINK,1773,106590.21356
07/14/02,2,PINK,1688,172731.39472
07/14/02,3,PINK,1463,1173721.1624
07/14/02,1,SCHUM,934,818617.27983
07/14/02,2,SCHUM,254,4156.0791889
07/14/02,3,SCHUM,760,290694.55485
07/14/02,1,SHEEFISH,142,693.5548753
07/14/02,2,SHEEFISH,36,1318.4257023
07/15/02,1,BROAD,45,1388.0549184
07/15/02,2,BROAD,92,12124.741983
07/15/02,1,CHINOOK,52,8848.2556539
07/15/02,2,CHINOOK,71,9318.0551403
07/15/02,3,CHINOOK,1334,8403105.1114
07/15/02,1,CISCO,379,36001.685358
07/15/02,2,CISCO,1090,53120.129536
07/15/02,1,HUMPBACK,508,19002.947271
07/15/02,2,HUMPBACK,1031,725827.27841
07/15/02,1,OTHER,179,1011.5669164
07/15/02,1,PINK,1950,112005.37532
07/15/02,2,PINK,1239,825174.17769
07/15/02,1,SCHUM,951,36260.671027
07/15/02,2,SCHUM,92,8681.0150594
07/15/02,3,SCHUM,4115,8548761.7664
07/15/02,1,SHEEFISH,91,2161.0181012
07/16/02,1,BROAD,107,13977.598075
07/16/02,2,BROAD,146,618.08226235
07/16/02,1,CHINOOK,83,294.06358481
07/16/02,3,CHINOOK,705,63776.397639
07/16/02,1,CISCO,1126,760879.22901
07/16/02,2,CISCO,760,76099.844182
07/16/02,1,HUMPBACK,233,1789.2628346
07/16/02,2,HUMPBACK,697,12460.089261
07/16/02,3,HUMPBACK,950,47175.42825
07/16/02,1,JACK,141,21712.609122
07/16/02,1,OTHER,88,7477.7071442
07/16/02,1,PINK,2523,171916.29018
07/16/02,2,PINK,1657,165422.19079
07/16/02,1,SCHUM,1098,138031.33539
07/16/02,2,SCHUM,661,47633.804527
07/16/02,3,SCHUM,2801,609951.08893
07/16/02,3,SHEEFISH,294,94998.511279
07/17/02,1,BROAD,98,720.38649095
07/17/02,2,BROAD,411,150762.35967
07/17/02,1,CISCO,909,493573.37034
07/17/02,2,CISCO,856,517155.88642
07/17/02,3,CISCO,1113,4933469.6574
07/17/02,1,HUMPBACK,320,9907.839315
07/17/02,2,HUMPBACK,1505,50570.569523
07/17/02,1,OTHER,389,56606.589359
07/17/02,2,OTHER,255,5393.0338994
07/17/02,1,PINK,1941,545530.54842
07/17/02,2,PINK,635,41794.858264
07/17/02,3,PINK,1220,783714.65985
07/17/02,1,SCHUM,688,48128.197991
07/17/02,2,SCHUM,330,28202.735352
07/17/02,3,SCHUM,1749,1963011.4606
07/17/02,1,SHEEFISH,33,2897.3073126
07/18/02,1,BROAD,47,3544.2524164
07/18/02,1,CHINOOK,79,5834.1556256
07/18/02,1,CISCO,776,133636.91794
07/18/02,2,CISCO,1077,1507496.8106
07/18/02,1,HUMPBACK,1045,371546.62888
07/18/02,2,HUMPBACK,1895,218683.70372
07/18/02,1,OTHER,144,257.73981985
07/18/02,1,PINK,2344,18251.033509
07/18/02,2,PINK,811,396374.96222
07/18/02,1,SCHUM,403,1048.1561084
07/18/02,2,SCHUM,486,196849.60185
07/18/02,3,SCHUM,4416,10056243.368
07/18/02,1,SHEEFISH,39,1422.7825599
07/19/02,1,BROAD,229,35050.144581
07/19/02,1,CHINOOK,139,2968.1879633
07/19/02,2,CISCO,1189,729183.03196
07/19/02,1,FCHUM,904,53183.350429
07/19/02,2,FCHUM,657,13464.653067
07/19/02,3,FCHUM,7984,1220162.6667
07/19/02,1,HUMPBACK,1145,306119.94728
07/19/02,2,HUMPBACK,3768,1695185.2806
07/19/02,1,JACK,78,3998.2227545
07/19/02,1,OTHER,36,843.61676622
07/19/02,1,PINK,2575,100903.96022
07/19/02,2,PINK,2256,351105.52474
07/19/02,1,SHEEFISH,77,282.05724095
07/19/02,2,SHEEFISH,344,23372.077562
07/20/02,1,BROAD,220,16755.412478
07/20/02,2,BROAD,211,2476.4442248
