Date,CHINOOK,JACK,ALLCHINOOK,SCHUM,FCHUM,COHO,PINK,CISCO,BROAD,HUMPBACK,SHEEFISH,OTHER,ALLOTHER,TOTAL
6/7/2020,1008,527,1535,68,0,0,0,2013,0,530,831,741,4115,5718
6/8/2020,516,161,677,65,0,0,0,1924,315,103,584,551,3477,4219
6/9/2020,1337,525,1862,430,0,0,0,1313,401,130,125,702,2671,4963
6/10/2020,2272,803,3075,1843,0,0,0,31,380,0,432,428,1271,6189
6/11/2020,2039,645,2684,3356,0,0,0,248,262,0,312,295,1117,7157
6/12/2020,994,1020,2014,3500,0,0,0,1320,215,0,532,1097,3164,8678
6/13/2020,960,986,1946,2387,0,0,0,1168,154,256,212,1072,2862,7195
6/14/2020,1839,274,2113,3041,0,0,0,829,293,0,479,146,1747,6901
6/15/2020,2068,425,2493,1926,0,0,0,1499,219,0,359,109,2186,6605
6/16/2020,1442,564,2006,1136,0,0,0,21,350,0,381,827,1579,4721
6/17/2020,2208,640,2848,1528,0,0,0,395,0,0,1156,0,1551,5927
6/18/2020,1869,819,2688,3805,0,0,0,488,0,0,503,453,1444,7937
6/19/2020,932,553,1485,3767,0,0,231,495,290,0,253,469,1507,6990
6/20/2020,1478,348,1826,2032,0,0,0,1225,249,0,327,553,2354,6212
6/21/2020,1863,811,2674,1012,0,0,0,1315,448,0,1054,106,2923,6609
6/22/2020,2294,317,2611,2331,0,0,0,3513,689,0,1284,163,5649,10591
6/23/2020,7652,2149,9801,22189,0,0,0,1380,0,274,911,251,2816,34806
6/24/2020,9001,2168,11169,38193,0,0,0,0,0,0,321,0,321,49683
6/25/2020,5737,1384,7121,27192,0,0,364,1989,171,372,379,101,3012,37689
6/26/2020,8700,1179,9879,20155,0,0,0,6172,172,0,517,626,7487,37521
6/27/2020,7941,2018,9959,62257,0,0,406,1848,0,0,219,262,2329,74951
6/28/2020,7266,3079,10345,62954,0,0,857,931,0,736,0,138,1805,75961
6/29/2020,4477,1549,6026,39524,0,0,1700,0,257,439,0,1200,1896,49146
6/30/2020,5970,1660,7630,35179,0,0,0,1685,248,221,1038,413,3605,46414
7/1/2020,5727,1361,7088,36636,0,0,3229,2799,0,0,271,218,3288,50241
7/2/2020,2970,1442,4412,27424,0,0,2438,2745,0,255,0,0,3000,37274
7/3/2020,2413,1899,4312,18173,0,0,638,2253,0,349,127,1472,4201,27324
7/4/2020,2539,651,3190,13580,0,0,1525,3259,0,0,0,184,3443,21738
7/5/2020,3065,1289,4354,16516,0,0,1627,522,0,403,590,186,1701,24198
7/6/2020,3390,671,4061,23477,0,0,1469,1899,236,0,131,0,2266,31273
7/7/2020,2570,1631,4201,20803,0,0,2382,3537,0,1181,0,0,4718,32104
7/8/2020,2951,381,3332,17587,0,0,601,603,229,0,82,0,914,22434
7/9/2020,3514,982,4496,22023,0,0,1190,1251,0,0,256,0,1507,29216
7/10/2020,2425,373,2798,28805,0,0,1660,181,0,157,0,0,338,33601
7/11/2020,1336,92,1428,17316,0,0,6683,364,351,1641,0,57,2413,27840
7/12/2020,729,66,795,13315,0,0,4027,202,0,759,57,113,1131,19268
7/13/2020,0,0,0,14183,0,0,5375,0,0,173,833,0,1006,20564
7/14/2020,976,258,1234,20243,0,0,6281,159,0,567,79,259,1064,28822
7/15/2020,895,80,975,15428,0,0,11655,242,96,1714,0,162,2214,30272
7/16/2020,683,192,875,23807,0,0,5132,562,525,1927,1740,631,5385,35199
7/17/2020,1420,0,1420,17159,0,0,9055,0,687,3298,351,206,4542,32176
7/18/2020,183,128,311,4646,0,0,21119,1035,155,10385,83,0,11658,37734
7/19/2020,330,293,623,0,8794,0,9504,3470,377,7268,0,103,11218,30139
7/20/2020,927,0,927,0,9788,0,8701,1499,153,5005,145,167,6969,26385
7/21/2020,452,0,452,0,10707,0,9422,0,1352,7092,161,49,8654,29235
7/22/2020,838,0,838,0,12688,0,6294,2026,379,865,122,290,3682,23502
7/23/2020,499,0,499,0,9408,0,7018,1803,126,7545,88,0,9562,26487
7/24/2020,0,0,0,0,3766,0,10116,3294,642,3837,187,544,8504,22386
7/25/2020,0,0,0,0,4196,0,5563,6316,343,4383,214,520,11776,21535
7/26/2020,506,0,506,0,3815,0,5820,1844,0,3816,51,0,5711,15852
7/27/2020,68,261,329,0,2171,0,3377,2386,386,3932,618,68,7390,13267
7/28/2020,0,0,0,0,2808,0,2642,6543,187,1930,439,658,9757,15207
7/29/2020,287,0,287,0,2810,0,7217,3553,1046,5656,526,0,10781,21095
7/30/2020,0,292,292,0,8235,84,6034,2255,606,4075,195,445,7576,22221
7/31/2020,328,85,413,0,22858,0,6391,494,417,1611,136,291,2949,32611
8/1/2020,292,0,292,0,13504,218,4269,6881,239,2352,168,346,9986,28269
8/2/2020,52,0,52,0,7896,638,4997,1538,1160,2084,0,227,5009,18592
8/3/2020,0,0,0,0,2936,711,3570,1804,234,3212,38,97,5385,12602
8/4/2020,291,0,291,0,2152,957,2719,2207,193,2105,0,201,4706,10825
8/5/2020,28,0,28,0,1244,323,1702,1125,554,5100,143,514,7436,10733
8/6/2020,0,0,0,0,2376,431,1340,1400,796,3445,0,1011,6652,10799
8/7/2020,0,0,0,0,5262,884,1000,2691,168,4706,533,253,8351,15497
8/8/2020,0,54,54,0,6089,555,4568,3297,673,2062,184,1007,7223,18489
8/9/2020,0,101,101,0,2318,741,2815,2011,273,3627,178,383,6472,12447
8/10/2020,0,0,0,0,3406,648,1275,3682,55,2919,0,597,7253,12582
8/11/2020,0,0,0,0,12202,964,1404,2123,147,1068,0,518,3856,18426
8/12/2020,0,0,0,0,5384,1528,1338,2599,376,1625,0,62,4662,12912
8/13/2020,42,0,42,0,3438,1464,914,1603,78,691,37,34,2443,8301
8/14/2020,0,0,0,0,1570,1461,1086,1482,282,1215,0,0,2979,7096
8/15/2020,0,0,0,0,866,1641,715,504,71,2311,0,368,3254,6476
8/16/2020,0,0,0,0,1384,1796,1004,1321,0,997,0,137,2455,6639
8/17/2020,85,0,85,0,4453,2040,491,739,298,1231,239,0,2507,9576
8/18/2020,0,0,0,0,6492,1919,724,1610,0,940,0,1196,3746,12881
8/19/2020,0,0,0,0,8347,4390,0,956,0,641,0,493,2090,14827
8/20/2020,0,0,0,0,1733,4683,448,1437,175,1911,0,311,3834,10698
8/21/2020,0,0,0,0,872,3825,0,2052,253,743,104,319,3471,8168
8/22/2020,0,0,0,0,1542,3460,142,671,0,1734,222,340,2967,8111
8/23/2020,0,0,0,0,3142,3087,0,1585,108,548,78,531,2850,9079
8/24/2020,0,0,0,0,1899,2459,65,2569,259,866,42,232,3968,8391
8/25/2020,0,0,0,0,8676,3456,67,4764,62,1086,51,732,6695,18894
8/26/2020,0,0,0,0,15680,5567,151,2022,295,1776,240,853,5186,26584
8/27/2020,0,0,0,0,2898,7918,0,3969,420,1311,65,341,6106,16922
8/28/2020,0,0,0,0,1055,6527,0,1686,0,987,339,697,3709,11291
8/29/2020,0,0,0,0,1817,4402,71,3175,145,452,162,587,4521,10811
8/30/2020,0,0,0,0,13065,2892,0,1375,0,0,139,0,1514,17471
8/31/2020,0,0,0,0,8369,4057,0,1050,163,927,237,79,2456,14882
9/1/2020,0,0,0,0,2164,7261,0,797,0,383,246,271,1697,11122
9/2/2020,0,0,0,0,1492,4963,0,853,75,350,266,594,2138,8593
9/3/2020,0,0,0,0,1133,4226,0,2518,229,467,275,184,3673,9032
9/4/2020,0,0,0,0,1969,5247,0,603,65,183,266,923,2040,9256
9/5/2020,0,0,0,0,784,4455,0,1474,168,470,257,397,2766,8005
9/6/2020,0,0,0,0,339,2916,0,1654,182,811,305,0,2952,6207
9/7/2020,0,0,0,0,263,3285,0,1569,0,170,237,196,2172,5720
