Date,CHINOOK,JACK,ALLCHINOOK,SCHUM,FCHUM,COHO,PINK,CISCO,BROAD,HUMPBACK,SHEEFISH,OTHER,ALLOTHER,TOTAL
8/17/2014,0,0,0,,11411,11265,0,5914,220,3375,133,333,9975,32651
8/18/2014,0,0,0,,5803,6477,0,4118,137,2422,127,208,7012,19292
8/19/2014,0,0,0,,8328,6700,0,2999,560,4718,0,364,8641,23669
8/20/2014,0,0,0,,130077,11467,0,2549,193,3211,0,212,6165,147709
8/23/2014,0,0,0,,4445,21572,0,5753,404,2574,0,619,9350,35367
8/24/2014,0,0,0,,2280,11643,0,3482,261,1563,0,392,5698,19621
8/26/2014,0,0,0,,2259,6556,0,2902,118,1525,53,1492,6090,14905
8/27/2014,0,0,0,,2916,7826,0,2862,133,1457,60,1600,6112,16854
8/29/2014,0,0,0,,12081,15013,0,3203,226,4988,0,516,8933,36027
8/30/2014,0,0,0,,6421,7863,0,2313,181,3068,0,288,5850,20134
8/31/2014,0,0,0,,4845,8305,0,3037,141,1701,121,245,5245,18395
9/4/2014,0,0,0,,1930,5992,0,1893,143,895,0,719,3650,11572
6/6/2014,1791,886,2677,11652,,0,0,1855,0,273,2046,1186,5360,19689
6/7/2014,345,205,550,9030,,0,0,1884,0,0,1794,4887,8565,18145
6/8/2014,5144,873,6017,11023,,0,0,801,0,956,1551,930,4238,21278
6/9/2014,8948,1506,10454,18754,,0,0,1393,0,1398,2598,1559,6948,36156
6/12/2014,2181,952,3133,51470,,0,0,773,0,923,193,2081,3970,58573
6/15/2014,4920,3402,8322,14563,,0,0,739,0,1424,75,710,2948,25833
6/16/2014,4940,813,5753,19751,,0,0,228,0,180,454,390,1252,26756
6/17/2014,6081,1646,7727,66731,,0,0,1036,0,385,1469,1718,4608,79066
6/18/2014,6951,3926,10877,71305,,0,1174,285,0,0,215,833,1333,84689
6/20/2014,5791,3457,9248,125542,,0,3966,993,0,474,353,1110,2930,141686
6/21/2014,3620,1483,5103,114254,,0,1667,3352,0,354,646,333,4685,125709
6/22/2014,5212,4011,9223,102953,,0,7059,2198,0,1156,0,376,3730,122965
6/24/2014,7934,1936,9870,84789,,0,3868,1191,0,0,0,852,2043,100570
6/26/2014,5374,310,5684,58441,,0,12720,11044,0,540,243,505,12332,89177
6/27/2014,4450,1545,5995,51358,,0,5332,5777,0,599,245,641,7262,69947
6/29/2014,1991,695,2686,53358,,0,8215,2461,0,0,0,1167,3628,67887
6/30/2014,1469,1056,2525,64855,,0,16300,3905,0,0,440,295,4640,88320
7/1/2014,2168,363,2531,82870,,0,15263,8323,0,780,740,212,10055,110719
7/2/2014,2191,0,2191,55600,,0,15829,1419,0,0,0,0,1419,75039
7/3/2014,993,328,1321,29612,,0,10585,2447,0,485,540,216,3688,45206
7/4/2014,1018,0,1018,37492,,0,9578,4794,0,1060,0,618,6472,54560
7/9/2014,1675,0,1675,25857,,0,60331,9525,0,6588,429,980,17522,105385
7/10/2014,1147,0,1147,17161,,0,36957,5706,0,3971,248,661,10586,65851
7/13/2014,269,0,269,15008,,0,17828,5392,0,882,51,555,6880,39985
7/14/2014,378,0,378,23856,,0,26537,7382,0,1170,102,737,9391,60162
7/15/2014,130,0,130,22637,,0,20651,6773,0,2655,443,396,10267,53685
7/16/2014,77,0,77,16274,,0,15137,4645,0,1774,360,235,7014,38502
7/17/2014,168,0,168,15925,,0,17313,5940,0,1731,0,0,7671,41077
7/22/2014,409,0,409,,16154,0,14496,3867,0,1237,190,0,5294,36353
7/24/2014,0,0,0,,11638,0,17475,3922,0,1431,306,650,6309,35422
7/29/2014,0,0,0,,4961,450,3800,3391,0,2505,0,555,6451,15662
8/5/2014,0,0,0,,28655,2700,0,2577,0,2016,191,1819,6603,37958
8/21/2014,0,0,0,,95508,34811,0,5853,0,6149,274,1411,13687,144006
8/22/2014,0,0,0,,33224,12290,0,2979,0,1843,220,694,5736,51250
8/25/2014,0,0,0,,2578,11616,0,1729,0,1365,0,0,3094,17288
8/28/2014,0,0,0,,12194,11043,0,1730,0,1909,0,817,4456,27693
9/1/2014,0,0,0,,3691,10092,0,1128,0,2087,0,151,3366,17149
9/2/2014,0,0,0,,1917,9480,0,1733,0,1110,0,768,3611,15008
9/3/2014,0,0,0,,1416,8265,0,1890,0,858,127,449,3324,13005
9/5/2014,0,0,0,,1135,4090,0,2306,0,702,148,738,3894,9119
9/6/2014,0,0,0,,426,3562,0,2321,0,1590,0,60,3971,7959
9/7/2014,0,0,0,,207,3822,0,2085,0,469,0,613,3167,7196
7/25/2014,0,0,0,,18126,176,14429,0,0,555,187,0,742,33473
7/30/2014,0,0,0,,3280,638,3997,0,0,3219,0,332,3551,11466
8/8/2014,0,0,0,,3154,4697,933,0,0,4559,0,378,4937,13721
