day,zone,species,day_est,day_var
08/14/01,2,HUMPBACK,264,75966.966115
08/14/01,1,OTHER,327,9268.8781235
08/14/01,2,OTHER,154,26749.343616
08/15/01,1,CISCO,3224,5401288.3777
08/15/01,2,CISCO,1377,1342591.0481
08/15/01,1,COHO,2531,532290.9097
08/15/01,2,COHO,2607,44400.448861
08/15/01,3,COHO,3862,495787.29813
08/15/01,1,FCHUM,3452,4870496.1831
08/15/01,2,FCHUM,3895,1539066.1832
08/15/01,3,FCHUM,3097,450937.72732
08/15/01,1,HUMPBACK,368,8241.6135075
08/15/01,2,HUMPBACK,464,3706.1996652
08/15/01,1,OTHER,229,139477.55439
08/16/01,2,BROAD,132,10634.623541
08/16/01,1,CISCO,2408,2933098.8778
08/16/01,2,CISCO,774,355654.80457
08/16/01,1,COHO,3241,1038080.4588
08/16/01,2,COHO,2847,80046.700079
08/16/01,3,COHO,5718,1155253.75
08/16/01,1,FCHUM,2409,2704359.077
08/16/01,2,FCHUM,4251,2117385.2582
08/16/01,3,FCHUM,1466,1133841.9211
08/16/01,1,HUMPBACK,952,599639.86008
08/16/01,2,HUMPBACK,363,85999.599417
08/16/01,1,OTHER,283,40344.315657
08/16/01,2,OTHER,184,44506.235547
08/17/01,1,CISCO,3156,695089.25821
08/17/01,2,CISCO,1172,841556.42099
08/17/01,1,COHO,2076,661874.63108
08/17/01,2,COHO,1819,865204.85369
08/17/01,3,COHO,3818,175012.10645
08/17/01,1,FCHUM,1543,21743.47803
08/17/01,2,FCHUM,2575,179201.98089
08/17/01,3,FCHUM,806,789076.28167
08/17/01,1,HUMPBACK,1427,18936.616178
08/17/01,2,HUMPBACK,219,84914.258347
08/17/01,3,HUMPBACK,1292,1411388.657
08/17/01,1,OTHER,192,19795.496982
08/17/01,1,SHEEFISH,170,2116.3260242
08/18/01,2,BROAD,266,104440.63343
08/18/01,1,CISCO,2466,648142.97379
08/18/01,2,CISCO,1407,1147466.8686
08/18/01,1,COHO,2648,172765.3921
08/18/01,2,COHO,2223,618653.98531
08/18/01,3,COHO,4982,13216128.143
08/18/01,1,FCHUM,200,11188.740908
08/18/01,2,FCHUM,852,59004.53402
08/18/01,3,FCHUM,1932,12411283.353
08/18/01,1,HUMPBACK,992,30803.204943
08/18/01,2,HUMPBACK,239,74306.302095
08/18/01,1,OTHER,101,13101.553144
08/18/01,1,SHEEFISH,86,8931.4522344
08/19/01,1,BROAD,100,13755.387055
08/19/01,1,CISCO,3095,3232927.8825
08/19/01,2,CISCO,302,50020.704807
08/19/01,1,COHO,1520,1153048.4883
08/19/01,2,COHO,1297,160757.90982
08/19/01,3,COHO,1643,2523144.1729
08/19/01,1,FCHUM,701,1109492.3972
08/19/01,2,FCHUM,957,56605.895094
08/19/01,3,FCHUM,1116,2453163.4599
08/19/01,1,HUMPBACK,1407,959719.60695
08/19/01,2,HUMPBACK,276,19798.103573
08/19/01,1,OTHER,75,10164.077525
08/19/01,2,OTHER,135,21949.389489
08/19/01,1,SHEEFISH,70,7036.5759861
08/19/01,2,SHEEFISH,59,14766.45513
08/20/01,1,BROAD,131,18088.137387
08/20/01,1,CISCO,4070,4251253.9611
08/20/01,2,CISCO,422,69813.568938
08/20/01,1,COHO,1999,1516242.2829
08/20/01,2,COHO,1811,224368.75815
08/20/01,3,COHO,1348,2069901.6899
08/20/01,1,FCHUM,922,1458966.6456
08/20/01,2,FCHUM,1336,79004.475741
08/20/01,3,FCHUM,916,2012491.8924
08/20/01,1,HUMPBACK,1850,1262017.567
08/20/01,2,HUMPBACK,386,27632.083033
08/20/01,1,OTHER,99,13365.616682
08/20/01,2,OTHER,188,30634.618647
08/20/01,1,SHEEFISH,92,9252.9968563
08/20/01,2,SHEEFISH,82,20609.444372
08/21/01,1,BROAD,95,6273.4344745
08/21/01,1,CISCO,1164,282134.30103
08/21/01,2,CISCO,803,548329.87241
08/21/01,1,COHO,2659,301164.15817
08/21/01,2,COHO,1992,141847.44112
08/21/01,3,COHO,3409,1135467.8836
08/21/01,1,FCHUM,1015,486343.47252
08/21/01,2,FCHUM,1715,356148.03247
08/21/01,3,FCHUM,871,1028251.9011
08/21/01,1,HUMPBACK,1349,292823.0458
08/21/01,2,HUMPBACK,802,280788.40819
08/21/01,1,OTHER,62,18520.788079
08/22/01,1,BROAD,63,4164.3214614
08/22/01,1,CISCO,773,187281.45318
08/22/01,2,CISCO,641,437929.22247
08/22/01,1,COHO,1765,199913.51984
08/22/01,2,COHO,1591,113287.89972
08/22/01,3,COHO,3071,1022805.2121
08/22/01,1,FCHUM,674,322836.01087
08/22/01,2,FCHUM,1370,284441.24384
08/22/01,3,FCHUM,785,926227.34558
08/22/01,1,HUMPBACK,895,194376.66863
08/22/01,2,HUMPBACK,640,224254.51442
08/22/01,1,OTHER,41,12294.145351
08/23/01,1,BROAD,148,106319.58801
08/23/01,1,CISCO,3403,2907425.0395
08/23/01,2,CISCO,2086,2242243.9512
08/23/01,1,COHO,704,364684.21502
08/23/01,2,COHO,1464,729371.30633
08/23/01,3,COHO,2188,746302.16754
08/23/01,1,FCHUM,369,57057.594851
08/23/01,2,FCHUM,1466,1082342.2648
08/23/01,3,FCHUM,860,719690.64813
08/23/01,1,HUMPBACK,885,204116.64433
08/23/01,2,HUMPBACK,1037,245425.84573
08/23/01,1,OTHER,77,11664.414057
08/23/01,1,SHEEFISH,40,2006.8765138
08/24/01,1,BROAD,204,187775.95586
08/24/01,2,BROAD,73,5864.4472624
08/24/01,1,CISCO,1383,392197.46936
08/24/01,2,CISCO,616,143294.07837
08/24/01,1,COHO,2658,1021388.0129
08/24/01,2,COHO,1727,615430.6686
08/24/01,3,COHO,2316,2681777.3873
08/24/01,1,FCHUM,1245,258445.68505
08/24/01,2,FCHUM,2835,313559.03043
08/24/01,3,FCHUM,1044,2628694.5787
08/24/01,1,HUMPBACK,1032,92705.26855
08/24/01,2,HUMPBACK,937,570265.86118
08/24/01,1,OTHER,308,68881.096829
08/24/01,2,OTHER,172,15145.398176
08/25/01,1,BROAD,157,144356.55722
08/25/01,2,BROAD,65,5201.025002
08/25/01,1,CISCO,1064,301509.72296
08/25/01,2,CISCO,546,127083.77293
08/25/01,1,COHO,2043,785212.65649
08/25/01,2,COHO,1532,545809.37489
08/25/01,3,COHO,2530,2930076.8121
08/25/01,1,FCHUM,957,198685.33835
08/25/01,2,FCHUM,2514,278087.3088
08/25/01,3,FCHUM,1141,2872079.1918
08/25/01,1,HUMPBACK,793,71269.046898
08/25/01,2,HUMPBACK,831,505753.88763
08/25/01,1,OTHER,237,52953.733883
08/25/01,2,OTHER,152,13432.057797
08/26/01,2,BROAD,771,3906.4372462
08/26/01,1,CISCO,2541,437181.06127
08/26/01,2,CISCO,431,99799.74734
08/26/01,1,COHO,2546,196071.04766
08/26/01,2,COHO,1920,70131.102261
08/26/01,3,COHO,3423,5880949.1292
08/26/01,1,FCHUM,126,3523.8157234
08/26/01,2,FCHUM,1039,179967.92083
08/26/01,1,HUMPBACK,922,383743.97051
08/26/01,2,HUMPBACK,751,16846.898078
08/26/01,1,OTHER,271,3385.7477042
08/27/01,1,BROAD,229,39416.25462
08/27/01,1,CISCO,930,534483.76017
08/27/01,2,CISCO,1612,1352072.0977
08/27/01,1,COHO,3629,1133757.1008
08/27/01,2,COHO,766,1640430.1341
08/27/01,3,COHO,2034,2142417.2256
08/27/01,1,FCHUM,291,65110.999601
08/27/01,2,FCHUM,158,15736.024356
08/27/01,1,OTHER,315,110236.97686
08/28/01,1,BROAD,75,1910.7928768
08/28/01,2,BROAD,78,7887.5557111
08/28/01,1,CISCO,2904,2100767.2919
08/28/01,2,CISCO,1550,464681.44117
08/28/01,1,COHO,754,642037.27079
08/28/01,2,COHO,893,842204.48551
08/28/01,3,COHO,1600,2108017.162
08/28/01,1,FCHUM,55,4320.9899016
08/28/01,2,FCHUM,162,9750.5940243
08/28/01,1,HUMPBACK,786,621070.63419
08/28/01,2,HUMPBACK,541,97059.535929
08/28/01,1,OTHER,377,31821.215397
08/28/01,2,OTHER,128,12548.069484
08/29/01,1,BROAD,60,1519.8043774
08/29/01,2,BROAD,43,4343.404227
08/29/01,1,CISCO,2310,1670906.0228
08/29/01,2,CISCO,854,255884.00383
08/29/01,1,COHO,599,510662.91196
08/29/01,2,COHO,492,463772.89192
08/29/01,3,COHO,997,1313799.1182
08/29/01,1,FCHUM,43,3436.8242874
08/29/01,2,FCHUM,89,5369.3150137
08/29/01,1,HUMPBACK,625,493986.49115
08/29/01,2,HUMPBACK,298,53447.330715
08/29/01,1,OTHER,300,25309.923981
08/29/01,2,OTHER,70,6909.7880299
08/30/01,1,CHINOOK,54,3359.0123797
08/30/01,1,CISCO,118,9470.3536519
08/30/01,2,CISCO,705,258004.01106
08/30/01,1,COHO,228,33051.894072
08/30/01,2,COHO,234,33329.735667
08/30/01,3,COHO,657,776688.03803
08/30/01,1,FCHUM,78,3580.1849609
08/30/01,2,FCHUM,711,1298486.3802
08/30/01,3,FCHUM,919,780285.98525
08/30/01,1,HUMPBACK,165,22753.199826
08/30/01,2,HUMPBACK,669,236379.63019
08/30/01,1,OTHER,37,2418.7074351
08/31/01,1,CHINOOK,63,3899.0197044
08/31/01,2,CHINOOK,61,3808.8653492
08/31/01,1,CISCO,137,10992.842932
08/31/01,2,CISCO,134,10738.662973
08/31/01,1,COHO,265,38365.439506
08/31/01,2,COHO,259,37478.341794
08/31/01,3,COHO,551,651108.37017
08/31/01,1,FCHUM,90,4155.7488124
08/31/01,2,FCHUM,88,4059.6582863
08/31/01,3,FCHUM,771,654124.5793
08/31/01,1,HUMPBACK,192,26411.088864
08/31/01,2,HUMPBACK,188,25800.403393
08/31/01,1,OTHER,43,2807.5478392
08/31/01,2,OTHER,42,2742.6308385
