"Date","CHINOOK","JACK","ALLCHINOOK","SCHUM","FCHUM","COHO","PINK","CISCO","BROAD","HUMPBACK","SHEEFISH","OTHER","ALLOTHER","TOTAL"
"06/04/2011",27673.37793554,0,27673.37793554,0,0,0,0,205446.6626237,36565.077617,0,164042.5773183,0,406054.317559,433727.69549454
"06/05/2011",133882.38348138,0,133882.38348138,0,0,0,0,383753.7141374,134923.562881,0,409031.6191276,0,927708.896146,1061591.27962738
"06/06/2011",91501.47837058,0,91501.47837058,853.70822613,0,0,0,201333.80884,67427.335959,0,300920.1428162,0,569681.2876152,662036.47421191
"06/07/2011",283972.5027094,102118.13309,386090.6357994,517180.1943855,0,0,0,102685.867654,57798.442284,9805.2562098,270157.336706681,0,440446.902854481,1343717.73303938
"06/08/2011",596364.254448837,221787.24729,818151.501738837,1119389.12189613,0,0,0,215362.755447,120606.66702,20460.400385,572354.58630512,0,928784.40915712,2866325.03279209
"06/09/2011",268202.878294714,72906.14646,341109.024754714,6907438.9578317,0,0,0,169239.1412,89048.268804,0,35190.5222217366,0,293477.932225737,7542025.91481215
"06/10/2011",266364.4791957,24361.968824,290726.4480197,1292187.24049,0,0,0,77460.446197,40757.230188,0,140002.9616224,0,258220.6380074,1841134.3265171
"06/13/2011",18310.03847185,547845.69301,566155.73148185,2163419.55818,0,0,0,469829.9565488,366278.84353,0,17025.1848453,0,853133.9849241,3582709.27458595
"06/20/2011",1248187.793626,1849480.75612,3097668.549746,4429669.5247,0,0,0,20564.535098,92582.041379,0,665756.661556,0,778903.238033,8306241.312479
"06/21/2011",1376752.549869,1895345.779385,3272098.329254,4765353.54983,0,0,0,18696.884721,102952.351608,0,712180.163468,0,833829.399797,8871281.278881
"07/18/2011",535644.093396,0,535644.093396,9020705.32555,0,0,0,5730004.31619,38838.922021,23549.455723,320366.337345,0,6112759.031279,15669108.450225
"07/19/2011",0,0,0,0,1360418.40236,0,134850.99549,265042.561298,11019.269567,1061532.83569,702626.319993,4870.0139487,2045091.0004967,3540360.3983467
"07/22/2011",253095.50686,9435.3729961,262530.8798561,0,2531793.618774,0,42276.022353,57858.425474,46652.299364,322919.8057698,0,0,427430.5306078,3264031.0515909
"07/23/2011",49689.435626,0,49689.435626,0,965129.775403,1173.3145152,221020.224247,273694.6454,172749.6615939,1557178.738702,33414.4933924,15870.11666,2052907.6557483,3289920.4055395
"07/24/2011",47588.78436,0,47588.78436,0,779751.617716,905.60377005,198068.95577,262124.03695,86470.291296,1404438.073137,25505.4235655,12249.092031,1790786.9169795,2817101.87859555
"07/25/2011",52979.165181,0,52979.165181,0,862710.832932,732.97627037,203334.502967,291814.82231,102181.9522613,1558871.21478,28258.841469,9914.1524021,1991040.9832224,3110798.46057277
"07/26/2011",0,123187.76873,123187.76873,0,1926111.662245,0,308415.29343,4550333.2987,16907.609941,462283.36742,0,30817.69713,5060341.973191,7418056.697596
"07/27/2011",0,0,0,0,1401856.67772,0,0,1519026.11096,5824.7386618,2895704.42767,0,6388.8014939,4426944.0787857,5828800.7565057
"07/28/2011",0,0,0,0,4159384.654802,85262.017035,773.59785243,2212072.46599,194601.565765,295636.8039889,0,133667.7583,2835978.5940439,7081398.86373333
"07/30/2011",0,0,0,0,12381881.16805,326910.11756,0,230119.028479,140109.94493,8983488.504887,9877.9743594,0,9363595.4526554,22072386.7382654
"07/31/2011",72270.630754,17845.144678,90115.775432,0,5960838.81513,18485.592009,208784.95417,1640772.0754,195801.54991,1643730.25086,0,0,3480303.87617,9758529.012911
"08/01/2011",0,0,0,0,51023552.104,232372.145034,308393.92792,4903574.35015,33913.168019,1662526.514779,0,226049.81348,6826063.846428,58390382.023382
"08/02/2011",0,0,0,0,73163747.36,357278.955735,387426.89769,7208547.94926,51089.516732,2105603.83206,0,340539.57216,9705780.870212,83614234.083637
"08/03/2011",0,0,0,0,15093562.1629,912808.621112,11576.010352,582629.20666,81395.45912,111534.232224,0,34758.217568,810317.115572,16828263.909936
"08/05/2011",0,0,0,0,8773090.67452,697815.36787,205556.332662,2101375.80636,594871.3263251,2046228.54874,0,0,4742475.6814251,14418938.0564771
"08/06/2011",35441.033083,0,35441.033083,0,4376681.21571,3786033.5983,21321.768945,2776637.93953,185894.4355,7742447.861825,108918.31196,15286.75422,10829185.303035,19048662.919073
"08/07/2011",47338.592654,0,47338.592654,0,6089435.46722,5390162.73167,28479.489647,3808938.58497,265234.9606,10960001.309722,155405.10453,20418.519667,15209998.479489,26765414.76068
"08/09/2011",0,0,0,0,25975130.40755,3135228.617816,0,9391453.6525,53172.22755,2415272.32147,54257.185062,15111.823558,11929267.21014,41039626.235506
"08/10/2011",0,0,0,0,17930810.25819,2167139.14759,0,6413399.04241,36905.314097,1664861.131628,33485.630361,9326.4871218,8157977.6056178,28255927.0113978
"08/14/2011",0,0,0,0,5324145.3766,320797.248431,0,1428516.98101,65254.444893,3346659.678172,0,56984.3883408,4897415.4924158,10542358.1174468
"08/15/2011",0,0,0,0,9721131.46758,511798.14025,0,2092548.83568,115024.54568,6659130.378285,0,99056.5819806,8965760.3416256,19198689.9494556
"08/16/2011",0,0,0,0,25001818.633,2275790.250141,0,11869483.7572,147684.55254,5439827.01302,0,30707.28255,17487702.60531,44765311.488451
"08/17/2011",0,0,0,0,21596269.4133,2105542.104804,0,13637580.55737,175383.89688,3661101.87695,0,36466.663466,17510532.994666,41212344.51277
"08/19/2011",0,0,0,0,5612693.30585,2632371.08416,18976.11399,2269960.17845,112311.9036,337179.005354,0,72228.350389,2791679.437793,11055719.941793
"08/20/2011",0,0,0,0,2197774.653223,434956.6302727,0,4099402.79155,24946.839608,105450.7796318,0,0,4229800.4107898,6862531.6942855
"08/21/2011",0,0,0,0,382058.31820595,1221047.697644,0,977316.75217,216.0563677,333237.034023,313970.9721808,174404.3481898,1799145.1629313,3402251.17878125
"08/23/2011",0,0,0,0,84299876.5918,20766956.33814,326870.67642,29959742.992,243608.13017,2652719.85777,125296.29134,247594.9953,33228962.26658,138622665.87294
"08/24/2011",0,0,0,0,102314608.7642,28841708.67649,328961.96875,25662065.1184,245166.71542,2495510.13667,126097.92694,144371.06923,28673210.96666,160158490.3761
"08/25/2011",0,0,0,0,5659594.80679,854949.2143,0,177865.05124,156751.198217,2175089.74337,0,8291.9191945,2517997.9120215,9032541.9331115
"08/26/2011",0,0,0,0,929327.241933,1658840.1876,0,1615886.809108,5081.2495402,3458777.652502,20858.02193,56045.030718,5156648.7637982,7744816.1933312
"08/27/2011",0,0,0,0,452304.16523,4867764.29105,0,1543408.2301,43956.6856575,1645458.187002,0,7961.607479,3240784.7102385,8560853.1665185
"08/28/2011",0,0,0,0,898900.494638,1249581.43017,0,1264419.4821,103743.14791,31710.8880851,10808.380573,73578.8884288,1484260.7870969,3632742.7119049
"08/29/2011",0,0,0,0,1630037.3201168,841857.67155,0,1409673.325608,17822.381076,451477.776995,12315.23445,257494.460263,2148783.178392,4620678.1700588
"08/30/2011",0,0,0,0,2615600.047067,2354254.19126,0,2467290.901262,20285.1130571,135847.12716,0,0,2623423.1414791,7593277.3798061
"09/02/2011",0,0,0,0,2379276.88288,642114.117629,0,4989856.0837,16765.472736,3744338.48847,0,38768.906549,8789728.951455,11811119.951964
"09/03/2011",0,0,0,0,2348045.21085,1471288.8231539,0,751944.51295,26955.784241,2351551.34367,13720.502286,52849.306351,3197021.449498,7016355.4835019
"09/04/2011",0,0,0,0,3455281.42698,391105.167111,0,3732624.27271,69888.572153,1318542.96923,38078.904566,0,5159134.718659,9005521.31275
"09/05/2011",0,0,0,0,1631667.85412,263064.88404,0,4947331.7101,362118.3116337,601114.117798,0,4408.5890199,5914972.7285516,7809705.4667116
"09/06/2011",0,0,0,0,1381109.46784,261936.8974607,0,805600.51922,554476.957194,316706.50658,0,0,1676783.982994,3319830.3482947
"09/07/2011",0,0,0,0,328337.6093964,267952.5024174,0,1635675.53009,20624.3888554,284617.132738,0,59608.503251,2000525.5549344,2596815.6667482
"06/11/2011",363713.755253,2049.7856868,365763.5409398,377832.107609,0,0,0,1052467.73208,0,94547.825141,0,0,1147015.557221,1890611.2057698
"06/12/2011",141547.568876,132933.497163,274481.066039,1501647.693309,0,0,0,170275.07454,0,0,0,0,170275.07454,1946403.833888
"06/14/2011",108960.393648,148096.128792,257056.52244,844436.02924,0,0,0,1794958.04568,0,301271.57683,348754.998394,0,2444984.620904,3546477.172584
"06/15/2011",99821.792223,129833.324418,229655.116641,747777.96213,0,0,0,1613438.24781,0,298810.94364,296301.794453,0,2208550.985903,3185984.064674
"06/16/2011",8129931.29237,202442.2592771,8332373.5516471,24427973.72223,0,0,0,138341.56387,0,448322.49258,144662.04816,516786.98532,1248113.08993,34008460.3638071
"06/17/2011",6629568.924733,273821.48542,6903390.410153,70440294.4817,0,0,0,0,0,28556.494613,1469029.4156,0,1497585.910213,78841270.802066
"06/18/2011",11300667.271734,351783.725228,11652450.996962,90621244.868,0,0,0,0,0,51293.666956,1844187.9333,0,1895481.600256,104169177.465218
"06/19/2011",1894456.10689,168290.53853,2062746.64542,168835833.4316,0,0,0,0,0,0,123383.986726,0,123383.986726,171021964.063746
"06/22/2011",12241882.26963,4107111.57048,16348993.84011,664405387.933,0,0,0,0,0,0,572640.83819,248171.10677,820811.94496,681575193.71807
"06/23/2011",51613535.48995,235708.702929,51849244.192879,172971317.948,0,0,0,0,0,0,655097.45226,0,655097.45226,225475659.593139
"06/24/2011",9798139.53741,486335.73913,10284475.27654,74135366.0285,0,0,0,0,0,239613.73287,0,0,239613.73287,84659455.03791
"06/25/2011",806796.635584,1606772.448084,2413569.083668,33942750.9297,0,0,0,1380348.30422,0,0,341245.1743,0,1721593.47852,38077913.491888
"06/26/2011",65785.570722,594661.06728,660446.638002,14533608.5605,0,0,0,0,0,0,239941.468778,0,239941.468778,15433996.66728
"06/27/2011",355085.9080285,346095.2094901,701181.1175186,3946735.0961,0,0,0,197678.16574,0,88634.522372,4487.7313507,167554.58203,458355.0014927,5106271.2151113
"06/28/2011",245500.1317063,235392.5566409,480892.6883472,2792496.47986,0,0,0,154945.3884,0,64400.427171,3260.7138649,113759.78994,336366.3193759,3609755.4875831
"06/29/2011",948088.69410554,24262.170619,972350.86472454,2314957.857,0,0,0,56567.68088,0,0,39356.396307,82129.303652,178053.380839,3465362.10256354
"06/30/2011",3459508.376036,1210033.971401,4669542.347437,93457745.4527,0,0,0,1668165.53012,0,0,102950.2652363,345097.75437,2116213.5497263,100243501.349863
"07/01/2011",1203620.974207,509191.52555,1712812.499757,47442039.614,0,0,0,750134.33925,0,0,45651.677776,0,795786.017026,49950638.130783
"07/02/2011",1790802.505577,698477.20123,2489279.706807,79569822.4774,0,0,0,1264426.14787,0,0,70437.482338,0,1334863.630208,83393965.814415
"07/03/2011",6074191.46378,1009153.21082,7083344.6746,489500895.575,0,0,0,5318231.8561,0,590114.75107,0,585514.660402,6493861.267572,503078101.517172
"07/04/2011",153441.0520699,0,153441.0520699,33132965.5576,0,0,0,2709754.020086,0,0,0,0,2709754.020086,35996160.6297559
"07/05/2011",1648488.2275341,336393.349535,1984881.5770691,14665299.0336,0,0,0,5151502.01462,0,0,0,0,5151502.01462,21801682.6252891
"07/06/2011",3427778.90164,63959.539652,3491738.441292,12949111.4839,0,0,0,2238719.9018,0,0,18462.636765,747379.96444,3004562.503005,19445412.428197
"07/07/2011",287732.68785,62802.943015,350535.630865,11736356.3763,0,0,0,3613300.01883,0,240174.038035,123455.34391,41884.37515,4018813.775925,16105705.78309
"07/08/2011",282019.01814,62875.783618,344894.801758,10823431.1258,0,0,0,3211491.38577,0,231885.864216,118318.61171,41932.953815,3603628.815511,14771954.743069
"07/09/2011",654980.30235,0,654980.30235,2749454.93524,0,0,0,329690.19917,0,0,0,0,329690.19917,3734125.43676
"07/10/2011",336262.596234,33424.74286,369687.339094,19649725.47901,0,0,100714.6699,761031.82531,0,0,0,10913.751333,771945.576643,20892073.064647
"07/11/2011",178951.004514,24409.634356,203360.63887,10310036.12272,0,0,73550.551369,571149.94366,0,0,0,7970.1639174,579120.1075774,11166067.4205364
"07/12/2011",522733.667608,87739.093158,610472.760766,2342672.54129,0,0,53173.405838,2272589.8626,0,6076.5689881,10477.724144,0,2289144.1557321,5295462.8636261
"07/13/2011",405384.801164,60626.131829,466010.932993,1791888.26605,0,0,33599.333291,1761615.84239,0,5055.1488772,8716.5068887,0,1775387.4981559,4066886.0304899
"07/14/2011",107965.871901,0,107965.871901,2980578.80618,0,0,0,826094.09274,0,115320.77182,0,25015.509472,966430.374032,4054975.052113
"07/15/2011",160122.798719,0,160122.798719,4374914.05146,0,0,0,1250180.83415,0,166316.12817,0,36077.478618,1452574.440938,5987611.291117
"07/16/2011",436356.365046,80385.527032,516741.892078,14405295.70019,0,0,0,1190787.69315,0,0,7261.1314676,48908.976579,1246957.8011966,16168995.3934646
"07/17/2011",297066.223462,88095.498027,385161.721489,9827677.13056,0,0,0,1060781.64121,0,0,7957.5642095,53599.955226,1122339.1606455,11335178.0126945
"07/21/2011",267556.29862704,48704.047546,316260.34617304,0,978484.3841424,29591.925376,0,55689.309868,0,148717.207919,0,18526.606834,222933.124621,1547269.78031244
"08/04/2011",269010.30113,0,269010.30113,0,51999577.7461,39777550.125812,0,6964269.4944,0,609001.260825,0,0,7573270.755225,99619408.928267
"06/01/2011",0,0,0,0,0,0,0,975041.47421,0,852076.80767,770744.54911,0,2597862.83099,2597862.83099
"06/02/2011",0,0,0,0,0,0,0,407641.7773,0,356233.15876,322230.06524,0,1086105.0013,1086105.0013
"07/29/2011",0,0,0,0,1302961.4861053,0,0,879437.94719,0,710735.928839,0,0,1590173.876029,2893135.3621343
"08/08/2011",0,0,0,0,22078438.3018,3854559.07815,0,311680.02366,0,308825.29039,0,46876.562851,667381.876901,26600379.256851
"08/11/2011",0,0,0,0,7402496.86086,331194.561555,0,703944.36376,0,2451978.51785,0,0,3155922.88161,10889614.304025
"08/12/2011",0,0,0,0,16357323.517232,15238492.458209,71344.13681,549725.00785,0,492853.97799,0,0,1042578.98584,32709739.098091
"08/13/2011",0,0,0,0,2302828.667313,499970.166727,0,315871.4411867,0,1652592.660416,0,5505.2941578,1973969.3957605,4776768.2298005
"08/18/2011",0,0,0,0,14476452.0924,3120180.504924,0,7503456.41604,0,473812.116415,0,0,7977268.532455,25573901.129779
"08/22/2011",0,0,0,0,34000706.7125,1138576.09475,0,36248439.487,0,3018799.93542,0,23788.005761,39291027.428181,74430310.235431
"08/31/2011",0,0,0,0,2400434.10116,1463039.471072,0,627921.63559,0,355475.34016,0,9257.9478782,992654.9236282,4856128.4958602
"09/01/2011",0,0,0,0,3728276.01139,2616506.04737,0,2895722.00645,0,498716.3194204,0,45967.6256437,3440405.9515141,9785188.0102741
"07/20/2011",0,0,0,0,584735.019195,0,0,0,0,1311.4581068,186997.21651,0,188308.6746168,773043.6938118
