"Year","Strata","SortID","grpID","GroupName","mean","LCI.m","UCI.m","p","LCI.p","UCI.p"
2015,1,1,4,"Lower Summer",351501.263252633,321423.899208112,382463.952857713,0.86769867698677,0.819444444444444,0.916666666666667
2015,1,2,7,"UpperKoy+Main",50309.3753337533,32149.4242358079,69536.0654718814,0.124191241912419,0.0833333333333333,0.173611111111111
2015,1,3,8,"Tanana Summer",1308.47316473165,0,5636.42082016087,0.003230032300323,0,0.0138888888888889
2015,1,4,10,"Tanana Fall",518.528065280653,0,2900.16836485242,0.001280012800128,0,0.00694444444444444
2015,1,5,11,"Border US",729.180091800918,0,2955.98745544765,0.00180001800018,0,0.00694444444444444
2015,1,6,12,"Border CA",510.426064260643,0,2895.79926599552,0.001260012600126,0,0.00694444444444444
2015,1,7,13,"Porcupine CA",81.020010200102,0,0,0.00020000200002,0,0
2015,1,8,14,"Mainstem CA",429.406054060541,0,2872.02203053647,0.001060010600106,0,0.00694444444444444
2015,1,9,1,"Upper Canada",218.754027540275,0,2783.61012712212,0.000540005400054001,0,0.00694444444444444
2015,1,10,3,"     White",133.683016830168,0,2415.59310574302,0.000330003300033,0,0.00694444444444444
2015,1,11,6,"     Teslin",85.0710107101071,0,0,0.000210002100021,0,0
2015,1,12,2,"Total Summer",403119.111751118,375675.018559284,430935.406715097,0.995119951199512,0.986111111111111,1
2015,1,13,5,"Total Middle",51617.848498485,33086.6464755393,71078.6954474885,0.127421274212742,0.0833333333333333,0.173611111111111
2015,1,14,9,"Total Fall",1976.88824888249,0,5870.44914095207,0.004880048800488,0,0.0138888888888889
2015,1,15,15,"Fall US",1247.70815708157,0,5552.85213651379,0.003080030800308,0,0.0138888888888889
2015,1,16,16,"Mainstem + Upper CA",648.160081600816,0,2940.78591422556,0.00160001600016,0,0.00694444444444444
2015,1,17,17,"Border US + Canada",1458.36018360184,0,5675.47605953936,0.00360003600036,0,0.0138888888888889
2015,1,18,18,"Total USA",404366.819908199,377013.519526751,432363.692419578,0.99819998199982,0.993055555555555,1
2015,1,19,19,"Total Canada",729.180091800918,0,2964.2581093556,0.00180001800018,0,0.00694444444444444
2015,1,20,20,"Toklat",,,,,,
2015,1,21,21,"Upper Tanana",,,,,,
2015,1,22,22,"Border US+Border CA",,,,,,
2015,1,23,23,"Lower Summer  + Koy-Main",401810.638586386,374300.539740397,429662.360438394,0.991889918899189,0.979166666666667,1
2015,2,1,4,"Lower Summer",627075.27344,543038.650836767,715252.423092811,0.66709,0.604166666666667,0.729166666666667
2015,2,2,7,"UpperKoy+Main",267396.95136,205459.393617049,333124.122781112,0.28446,0.222222222222222,0.347222222222222
2015,2,3,8,"Tanana Summer",13047.42208,0,29797.0206513527,0.01388,0,0.0347222222222222
2015,2,4,10,"Tanana Fall",16506.68096,0,34608.4908428795,0.01756,0,0.0347222222222222
2015,2,5,11,"Border US",12991.02112,0,29493.1171665279,0.01382,0,0.0277777777777778
2015,2,6,12,"Border CA",2096.23568,0,7214.82818296088,0.00223,0,0.00694444444444444
2015,2,7,13,"Porcupine CA",253.80432,0,0,0.00027,0,0
2015,2,8,14,"Mainstem CA",1842.43136,0,7078.83890980957,0.00196,0,0.00694444444444444
2015,2,9,1,"Upper Canada",902.41536,0,6666.71825203409,0.00096,0,0.00694444444444444
2015,2,10,3,"     White",752.0128,0,6563.5021379559,0.0008,0,0.00694444444444444
2015,2,11,6,"     Teslin",150.40256,0,0,0.00016,0,0
2015,2,12,2,"Total Summer",907519.64688,817961.086952371,997445.95754174,0.96543,0.9375,0.986111111111111
