"Year","Strata","SortID","grpID","GroupName","mean","LCI.m","UCI.m","p","LCI.p","UCI.p"
2012,1,1,4,"Lower Summer",102796.05,84643.5793464674,120996.76332372,0.987,0.972222222222222,1
2012,1,2,7,"UpperKoy+Main",729.05,0,2163.17873853311,0.007,0,0.0208333333333333
2012,1,3,8,"Tanana Summer",312.45,0,1383.62466820709,0.003,0,0.0138888888888889
2012,1,4,10,"Tanana Fall",104.15,0,758.014498234341,0.001,0,0.00694444444444444
2012,1,5,11,"Border US",104.15,0,754.280696061346,0.001,0,0.00694444444444444
2012,1,6,12,"Border CA",104.15,0,758.811305226887,0.001,0,0.00694444444444444
2012,1,7,13,"Porcupine CA",0,0,0,0,0,0
2012,1,8,14,"Mainstem CA",104.15,0,758.811305226887,0.001,0,0.00694444444444444
2012,1,9,1,"Upper Canada",0,0,0,0,0,0
2012,1,10,3,"     White",0,0,0,0,0,0
2012,1,11,6,"     Teslin",0,0,0,0,0,0
2012,1,12,2,"Total Summer",103837.55,85590.9430582242,122224.406732968,0.997,0.986111111111111,1
2012,1,13,5,"Total Middle",1041.5,0,2686.56757492815,0.01,0,0.0277777777777778
2012,1,14,9,"Total Fall",312.45,0,1365.96560115678,0.003,0,0.0138888888888889
2012,1,15,15,"Fall US",208.3,0,823.734401412345,0.002,0,0.00694444444444444
2012,1,16,16,"Mainstem + Upper CA",104.15,0,758.811305226887,0.001,0,0.00694444444444444
2012,1,17,17,"Border US + Canada",208.3,0,833.3635371775,0.002,0,0.00694444444444444
2012,1,18,18,"Total USA",104045.85,85740.0026174173,122380.868541207,0.999,0.993055555555555,1
2012,1,19,19,"Total Canada",104.15,0,758.811305226887,0.001,0,0.00694444444444444
2012,1,20,20,"Toklat",,,,,,
2012,1,21,21,"Upper Tanana",,,,,,
2012,1,22,22,"Border US+Border CA",,,,,,
2012,1,23,23,"Lower Summer  + Koy-Main",103525.1,85292.8393725184,121735.280829407,0.994,0.979166666666667,1
2012,2,1,4,"Lower Summer",535716.144288577,501633.049360293,569406.09746162,0.910821643286573,0.868055555555556,0.951388888888889
2012,2,2,7,"UpperKoy+Main",36539.49498998,16940.198370379,57036.9965868586,0.062124248496994,0.0277777777777778,0.0972222222222222
2012,2,3,8,"Tanana Summer",13554.9739478958,3951.23186690209,25975.6717047779,0.0230460921843687,0.00694444444444444,0.0416666666666667
2012,2,4,10,"Tanana Fall",589.346693386773,0,4141.68097109152,0.00100200400801603,0,0.00694444444444444
2012,2,5,11,"Border US",589.346693386773,0,4141.51678359918,0.00100200400801603,0,0.00694444444444444
2012,2,6,12,"Border CA",1178.69338677355,0,4262.67491642461,0.00200400801603206,0,0.00694444444444444
