"Year","Strata","SortID","grpID","GroupName","mean","LCI.m","UCI.m","p","LCI.p","UCI.p"
2002,1,1,4,"Lower Summer",258960.452773007,234453.734893314,282902.714653617,0.947469441357713,0.910891089108911,0.98019801980198
2002,1,2,7,"UpperKoy+Main",,,,,,
2002,1,3,8,"Tanana Summer",,,,,,
2002,1,4,10,"Tanana Fall",14357.5472269926,5270.61053368171,25268.0651178701,0.0525305586422871,0.0198019801980198,0.0891089108910891
2002,1,5,11,"Border US",,,,,,
2002,1,6,12,"Border CA",,,,,,
2002,1,7,13,"Porcupine CA",,,,,,
2002,1,8,14,"Mainstem CA",,,,,,
2002,1,9,1,"Upper Canada",0,0,0,0,0,0
2002,1,10,3,"     White",0,0,0,0,0,0
2002,1,11,6,"     Teslin",0,0,0,0,0,0
2002,1,12,2,"Total Summer",258960.452773007,234453.734893314,282902.714653617,0.947469441357713,0.910891089108911,0.98019801980198
2002,1,13,5,"Total Middle",0,0,0,0,0,0
2002,1,14,9,"Total Fall",14357.5472269926,5270.61053368171,25268.0651178701,0.0525305586422871,0.0198019801980198,0.0891089108910891
2002,1,15,15,"Fall US",,,,,,
2002,1,16,16,"Mainstem + Upper CA",,,,,,
2002,1,17,17,"Border US + Canada",0,0,0,0,0,0
2002,1,18,18,"Total USA",,,,,,
2002,1,19,19,"Total Canada",,,,,,
2002,1,20,20,"Toklat",14357.5472269926,5270.61053368171,25268.0651178701,0.0525305586422871,0.0198019801980198,0.0891089108910891
2002,1,21,21,"Upper Tanana",0,0,0,0,0,0
2002,1,22,22,"Border US+Border CA",0,0,0,0,0,0
2002,1,23,23,"Lower Summer  + Koy-Main",,,,,,
2002,2,1,4,"Lower Summer",95697.326565484,84749.5685672087,106693.986424921,0.739672328877274,0.67,0.81
2002,2,2,7,"UpperKoy+Main",,,,,,
2002,2,3,8,"Tanana Summer",,,,,,
2002,2,4,10,"Tanana Fall",16749.3078701377,9998.5462666026,24343.0404685255,0.129460247261031,0.08,0.19
2002,2,5,11,"Border US",,,,,,
2002,2,6,12,"Border CA",,,,,,
2002,2,7,13,"Porcupine CA",,,,,,
2002,2,8,14,"Mainstem CA",,,,,,
2002,2,9,1,"Upper Canada",4447.40938787818,1249.59198428882,8664.66636586269,0.0343753141019198,0.01,0.07
2002,2,10,3,"     White",0,0,0,0,0,0
2002,2,11,6,"     Teslin",4447.40938787818,1249.59198428882,8664.66636586269,0.0343753141019198,0.01,0.07
