"group","stbreak","Min","Max","Mean","GroupName","SortID"
"1",2,0.00248320112635985,0.180073284834864,0.066799177133984,"Upper Canada",9
"1",1,0.0129406700692017,0.123750857208381,0.0646461428630771,"Upper Canada",9
"1",7,2.91520035602519,26.05,14.6421410594243,"Upper Canada",9
"1",8,4.89537977350168,20.4585345520079,13.5204781306246,"Upper Canada",9
"1",4,0.049,4.60138041412424,0.740232596131112,"Upper Canada",9
"1",6,2.03430712080186,26.1973802619738,12.420936563704,"Upper Canada",9
"1",5,0.2997002997003,17.2381723817238,4.80401310152314,"Upper Canada",9
"1",3,0.0193487962626792,1.40231687737733,0.233561936504592,"Upper Canada",9
"1",9,2.5350253502535,18.0978487050306,10.7893993243985,"Upper Canada",9
"10",9,39.8166185024903,73.7957379573796,57.3433427787168,"Tanana Fall",4
"10",5,0.0748481422072629,24.1466915149223,4.13366361094262,"Tanana Fall",4
"10",1,0.100132251507734,0.671940839556604,0.244669957247932,"Tanana Fall",4
"10",3,0.100030009002701,8.22719441688369,0.836801994853863,"Tanana Fall",4
"10",7,12.374706105846,43.762,23.5497277345698,"Tanana Fall",4
"10",4,0.00559847928111927,15.4517533330662,1.57255576359424,"Tanana Fall",4
"10",6,0.6,41.179072309021,12.4705872481533,"Tanana Fall",4
"10",2,0.100108320475757,5.25305586422871,0.68160665285369,"Tanana Fall",4
"10",8,19.0341016101528,62.3971769475731,38.6977238580564,"Tanana Fall",4
"11",1,0.100132251507734,0.501002004008016,0.189031836458927,"Border US",5
"11",6,12.1696990602453,53.27,33.3412226700481,"Border US",5
"11",3,0.0869982600347993,2.5559744402556,0.620481811764827,"Border US",5
"11",2,0.0899991000089999,1.382,0.316313404207543,"Border US",5
"11",4,0.153,24.4673402020606,3.65480470569793,"Border US",5
"11",5,7.19215764729419,47.9294792947929,23.0753762889244,"Border US",5
"11",7,20.548559314134,53.2228268274766,35.0096712147712,"Border US",5
"11",9,10.7236861512947,33.4300290087026,16.5429340956092,"Border US",5
"11",8,17.3729573549688,37.672594536329,27.8798781042075,"Border US",5
"12",9,2.1009789902101,19.8025749893266,10.8727055709699,"Border CA",6
"12",6,5.1340694040983,24.2997198879552,15.3008984819611,"Border CA",6
"12",5,0.839,19.9575663286779,7.43442365705819,"Border CA",6
"12",7,5.316,25.2712383417613,17.3925065642113,"Border CA",6
"12",1,0.0829983400331993,0.258258386734688,0.156658414522835,"Border CA",6
"12",4,0.11,9.55286585975793,2.1938339162304,"Border CA",6
"12",2,0.0900661163949678,0.349678593194527,0.193521439416153,"Border CA",6
"12",8,3.45528215826122,26.1327126911759,14.2920750744701,"Border CA",6
"12",3,0.0959980800383992,1.0910109101091,0.310862287532926,"Border CA",6
"13",4,0.018,8.9926978093428,0.951707381846085,"Porcupine CA",7
"13",5,0.105,13.8606701023595,3.69655189228286,"Porcupine CA",7
"13",3,0.0169996600067999,0.157504544202892,0.0646810832073287,"Porcupine CA",7
"13",9,0.0649993500064999,10.2530759227768,1.80664284896083,"Porcupine CA",7
"13",1,0.0129406700692017,0.13,0.0383793537943616,"Porcupine CA",7
"13",2,0.0210390274864466,0.13,0.0485855448321513,"Porcupine CA",7
"13",7,0.212414464023089,6.50656183003933,2.54066939547342,"Porcupine CA",7
"13",6,0.235,15.1,3.794356263406,"Porcupine CA",7
"13",8,0.0727470113717342,14.0569771784573,2.65144596046113,"Porcupine CA",7
"14",3,0.0789984200315994,0.943009430094301,0.249585471862826,"Mainstem CA",8
"14",4,0.092,6.08264170749706,1.24212653438431,"Mainstem CA",8
"14",9,1.9269807301927,19.1248087519125,9.06606272200907,"Mainstem CA",8
"14",5,0.5,13.1731265134109,3.73787176477533,"Mainstem CA",8
"14",7,3.31204556979459,22.3713834675121,14.8518371687379,"Mainstem CA",8
"14",1,0.0629987400251995,0.258258386734688,0.125475189564916,"Mainstem CA",8
"14",6,3.09909196561155,22.518,11.5065422185551,"Mainstem CA",8
"14",2,0.068,0.315518932276302,0.151009087688021,"Mainstem CA",8
"14",8,0.908204189207934,19.7921063844255,11.640629114009,"Mainstem CA",8
"15",2,0.2629973700263,3.138,0.712204481350295,"Fall US",15
"15",3,0.202,2.8389716102839,0.987107361830607,"Fall US",15
"15",6,14.3849720860258,77.3997844861427,44.4322211221737,"Fall US",15
"15",4,0.39,24.9674902470741,4.31536939132839,"Fall US",15
"15",7,32.9232654199799,81.69,58.5135141585544,"Fall US",15
"15",9,59.0926420484762,85.3868538685387,73.886276874326,"Fall US",15
"15",5,8.11243373011903,52.6665266652666,25.9850615653056,"Fall US",15
"15",8,50.3901054633879,80.1825139960252,66.5776019622638,"Fall US",15
"15",1,0.200264503015467,0.786420933668868,0.433701793706859,"Fall US",15
"16",6,6.36046177966779,39.276,22.5761966660363,"CA Upper + Mainstem",16
"16",4,0.141,8.88736975382099,1.88036178814207,"CA Upper + Mainstem",16
"16",5,1.927,22.0952209522095,8.02983960518847,"CA Upper + Mainstem",16
"16",3,0.126997460050799,1.0440104401044,0.351688407124584,"CA Upper + Mainstem",16
"16",2,0.100108320475757,0.3803838693615,0.209458367680257,"CA Upper + Mainstem",16
"16",9,8.74608746087461,32.9286707132929,19.8554620464076,"CA Upper + Mainstem",16
"16",7,8.36,39.2031480141683,28.4443134719908,"CA Upper + Mainstem",16
