"Year","Strata","SortID","grpID","GroupName","mean","LCI.m","UCI.m","p","LCI.p","UCI.p"
2006,1,1,4,"Lower Summer",,,,,,
2006,1,2,7,"UpperKoy+Main",,,,,,
2006,1,3,8,"Tanana Summer",60595.6942471236,28831.8078248581,95084.1895924202,0.0839419709854927,0.04,0.13
2006,1,4,10,"Tanana Fall",2600.05362681341,0,7934.73400899413,0.00360180090045022,0,0.01
2006,1,5,11,"Border US",1950.04022011006,0,7552.83446606193,0.00270135067533767,0,0.01
2006,1,6,12,"Border CA",2311.15877938969,0,7659.7950233909,0.0032016008004002,0,0.01
2006,1,7,13,"Porcupine CA",577.789694847424,0,7126.09699213778,0.00080040020010005,0,0.01
2006,1,8,14,"Mainstem CA",1733.36908454227,0,7510.1645296861,0.00240120060030015,0,0.01
2006,1,9,1,"Upper Canada",794.460830415208,0,7252.78620215456,0.00110055027513757,0,0.01
2006,1,10,3,"     White",505.565982991496,0,7065.0966638251,0.000700350175087544,0,0.01
2006,1,11,6,"     Teslin",288.894847423712,0,0,0.000400200100050025,0,0
2006,1,12,2,"Total Summer",714220.286543272,668744.681776306,760221.993024255,0.989394697348674,0.97,1
2006,1,13,5,"Total Middle",,,,,,
2006,1,14,9,"Total Fall",7655.71345672836,0,21800.6902225016,0.0106053026513257,0,0.03
2006,1,15,15,"Fall US",4550.09384692346,0,14888.2028945395,0.00630315157578789,0,0.02
2006,1,16,16,"Mainstem + Upper CA",2527.82991495748,0,7741.08398268604,0.00350175087543772,0,0.01
2006,1,17,17,"Border US + Canada",5055.65982991496,0,14948.8686050039,0.00700350175087544,0,0.02
2006,1,18,18,"Total USA",718770.380390195,673999.446945652,763830.20012345,0.995697848924462,0.98,1
2006,1,19,19,"Total Canada",3105.6196098049,0,14101.3663183686,0.00430215107553777,0,0.02
2006,1,20,20,"Toklat",,,,,,
2006,1,21,21,"Upper Tanana",,,,,,
2006,1,22,22,"Border US+Border CA",,,,,,
2006,1,23,23,"Lower Summer  + Koy-Main",653624.592296148,601645.206106565,707449.135000234,0.905452726363182,0.86,0.95
