"group","stbreak","Min","Max","Mean","GroupName","SortID"
"1",2,0.00248320112635985,0.180073284834864,0.0698327767729302,"Upper Canada",9
"1",1,0.0129406700692017,0.123750857208381,0.0676397962507941,"Upper Canada",9
"1",7,8.26708267082671,26.05,16.3467317342794,"Upper Canada",9
"1",8,8.03531064137195,20.4585345520079,15.0068087099742,"Upper Canada",9
"1",4,0.052,4.60138041412424,0.853938066041481,"Upper Canada",9
"1",6,5.7033538393879,26.1973802619738,13.8027454341416,"Upper Canada",9
"1",5,0.2997002997003,17.2381723817238,5.22777687793121,"Upper Canada",9
"1",3,0.0193487962626792,1.40231687737733,0.263900389605495,"Upper Canada",9
"1",9,4.9810498104981,18.0978487050306,12.0332059529372,"Upper Canada",9
"10",9,39.8166185024903,70.2572974270257,55.5982515254451,"Tanana Fall",4
"10",5,0.0748481422072629,24.1466915149223,4.12971079345823,"Tanana Fall",4
"10",1,0.100132251507734,0.671940839556604,0.22105143269082,"Tanana Fall",4
"10",3,0.100030009002701,8.22719441688369,0.931614765007489,"Tanana Fall",4
"10",7,12.374706105846,34.2973429734297,22.0385528038985,"Tanana Fall",4
"10",4,0.00559847928111927,15.4517533330662,1.7292392261324,"Tanana Fall",4
"10",6,0.6,29.9641729664503,11.3029196674855,"Tanana Fall",4
"10",2,0.100108320475757,5.25305586422871,0.754035670352708,"Tanana Fall",4
"10",8,19.0341016101528,58.1088259580285,36.2488459266975,"Tanana Fall",4
"11",1,0.100132251507734,0.501002004008016,0.199270656521504,"Border US",5
"11",6,12.1696990602453,53.27,33.6380722637356,"Border US",5
"11",3,0.089,2.5559744402556,0.707577913131669,"Border US",5
"11",2,0.0899991000089999,1.382,0.355924139804232,"Border US",5
"11",4,0.1749982500175,24.4673402020606,4.18495690675311,"Border US",5
"11",5,7.19215764729419,47.9294792947929,24.126972104617,"Border US",5
"11",7,20.548559314134,49.5135863190985,33.0412116157616,"Border US",5
"11",9,10.7236861512947,33.4300290087026,16.8203013418952,"Border US",5
"11",8,19.702827361393,35.1336565166437,28.2544711878148,"Border US",5
"12",9,2.1009789902101,19.8025749893266,11.0524476441419,"Border CA",6
"12",6,7.20441900456821,24.2997198879552,17.0318271024923,"Border CA",6
"12",5,3.1,19.9575663286779,8.2322043024214,"Border CA",6
"12",7,5.58589771055449,25.2712383417613,19.01580713565,"Border CA",6
"12",1,0.100200400801603,0.258258386734688,0.158810994903795,"Border CA",6
"12",4,0.189,9.55286585975793,2.54686547427161,"Border CA",6
"12",2,0.104956469448214,0.349678593194527,0.203636491095245,"Border CA",6
"12",8,4.24461070267104,26.1327126911759,15.1656110483765,"Border CA",6
"12",3,0.098,1.0910109101091,0.329799261064984,"Border CA",6
"13",4,0.0389996100039,8.9926978093428,1.12177754344195,"Porcupine CA",7
"13",5,0.2,13.8606701023595,4.23370810856807,"Porcupine CA",7
"13",3,0.017,0.157504544202892,0.0711322037509682,"Porcupine CA",7
"13",9,0.0649993500064999,10.2530759227768,1.99455694477095,"Porcupine CA",7
"13",1,0.0129406700692017,0.13,0.0420931127655867,"Porcupine CA",7
"13",2,0.0225955502353629,0.13,0.054650758196461,"Porcupine CA",7
"13",7,0.212414464023089,6.50656183003933,2.77797287233586,"Porcupine CA",7
"13",6,0.32923949696003,15.1,4.34119134532004,"Porcupine CA",7
"13",8,0.137228371669834,14.0569771784573,3.08511525353264,"Porcupine CA",7
"14",3,0.081,0.943009430094301,0.263112820048452,"Mainstem CA",8
"14",4,0.143,6.08264170749706,1.42508793082966,"Mainstem CA",8
"14",9,1.9269807301927,19.1248087519125,9.05789069937097,"Mainstem CA",8
"14",5,0.5,13.1731265134109,3.99849619385333,"Mainstem CA",8
"14",7,3.31204556979459,22.3713834675121,16.2378342633141,"Mainstem CA",8
"14",1,0.068,0.258258386734688,0.126431677391805,"Mainstem CA",8
"14",6,3.09909196561155,22.518,12.6906357571723,"Mainstem CA",8
"14",2,0.068,0.315518932276302,0.157393541852086,"Mainstem CA",8
"14",8,0.908204189207934,19.7921063844255,12.0804957948439,"Mainstem CA",8
"15",2,0.2629973700263,3.138,0.76388133370494,"Fall US",15
"15",3,0.202,2.8389716102839,1.09270974622251,"Fall US",15
"15",6,14.3849720860258,56.73,43.1118873040117,"Fall US",15
"15",4,0.575994240057599,24.9674902470741,4.87037759343805,"Fall US",15
"15",7,32.9232654199799,70.6512112429404,54.8479970268911,"Fall US",15
"15",9,59.0926420484762,84.2839550661355,72.4185528673403,"Fall US",15
"15",5,8.11243373011903,52.6665266652666,26.8157783121242,"Fall US",15
"15",8,50.3901054633879,78.4904070403021,64.5033171145123,"Fall US",15
