"group","stbreak","Min","Max","Mean","GroupName","SortID"
"17",9,20.9032090320903,52.5828908479529,38.6564443681396,"US Border + Canada",17
"17",8,25.7236192867317,77.947251096419,56.3775066413707,"US Border + Canada",17
"17",5,12.6237871361408,76.8914761037504,39.8024725906054,"US Border + Canada",17
"17",7,46.621,83.1490849566859,65.5786315248227,"US Border + Canada",17
"17",1,0.265052285536112,0.674968579752773,0.413606310379898,"US Border + Canada",17
"17",6,28.9026556617741,92.3107689231077,62.7763869310534,"US Border + Canada",17
"17",2,0.283005660113202,1.701,0.589830263749835,"US Border + Canada",17
"17",4,0.312,38.6215864759428,6.90966659157381,"US Border + Canada",17
"18",9,63.2565529804223,90.6879068790688,78.0109366173013,"Total USA",18
"18",7,59.5577538512961,91.307,68.104944893943,"Total USA",18
"18",6,59.635,91.6114143047813,72.6521098960374,"Total USA",18
"18",5,74.7562353402907,96.31,87.7633773710828,"Total USA",18
"18",1,99.641935032814,99.8997995991984,99.7812944498403,"Total USA",18
"18",2,99.5820036326496,99.8925603294254,99.7408374600819,"Total USA",18
"18",3,98.8079880798808,99.8560028799424,99.5752217331382,"Total USA",18
"18",4,85.8457537261178,99.841,97.0319823289035,"Total USA",18
"18",8,53.4087527568161,91.6493380682371,71.7999439946371,"Total USA",18
"19",9,9.31209312093121,36.7434470195777,21.9890633826987,"Total Canada",19
"19",7,8.693,40.4422461487039,31.895055106057,"Total Canada",19
"19",6,8.38858569521865,40.365,27.3478901039626,"Total Canada",19
"19",1,0.100200400801603,0.358064967185979,0.218705550159736,"Total Canada",19
"19",2,0.107439670574574,0.417996367350417,0.259162539918141,"Total Canada",19
"19",3,0.143997120057599,1.1920119201192,0.424778266861807,"Total Canada",19
"19",5,3.69,25.2437646597093,12.2366226289172,"Total Canada",19
"19",4,0.159,14.1542462738822,2.96801767109647,"Total Canada",19
"19",8,8.35066193176289,46.5912472431839,28.2000560053629,"Total Canada",19
"2",5,23.0336757540423,86.4559367810343,56.1425740762371,"Total Summer",12
"2",2,94.7469441357713,99.4851504572644,98.7361277942997,"Total Summer",12
"2",4,60.8782634790437,99.047,91.4552068392149,"Total Summer",12
"2",9,0.791007910079101,9.26690733092669,4.4463970060737,"Total Summer",12
"2",8,1.37960113623327,12.987012987013,5.66788929751734,"Total Summer",12
"2",7,2.67683837032045,34.3645830567365,10.8598683192691,"Total Summer",12
"2",3,84.2915708429157,99.65,97.4131102654766,"Total Summer",12
"2",6,7.68923107689231,68.8820713124453,25.3772884750888,"Total Summer",12
"2",1,98.9021276150358,99.6347732468688,99.3402787712283,"Total Summer",12
"20",2,5.25305586422871,5.25305586422871,5.25305586422871,"Toklat",20
"20",7,11.88,14.5385461453855,13.2092730726927,"Toklat",20
"20",6,4.60474358185671,14.9719992278655,10.1527379843687,"Toklat",20
"20",4,0.00559847928111927,15.4517533330662,5.90451338392223,"Toklat",20
"20",5,0.0748481422072629,14.6307713754647,4.29830403994923,"Toklat",20
"20",3,2.37976202379762,8.22719441688369,5.30347822034066,"Toklat",20
"21",7,7.65,13.9486051394861,10.799302569743,"Upper Tanana",21
"21",5,0.0838536791763363,23.290048932777,7.9403349917345,"Upper Tanana",21
"21",6,3.30158559816114,25.3594293845936,11.5151079039696,"Upper Tanana",21
"22",6,47.738835964737,66.1133886611339,54.30091454976,"Border US+Border CA",22
"22",5,40.0199210037175,66.5265984113829,52.8026390569288,"Border US+Border CA",22
"22",4,1.44532710372031,21.3346805661981,6.95965543237041,"Border US+Border CA",22
"22",7,29.5970402959704,44.3,36.9485201479852,"Border US+Border CA",22
"22",3,0.96369470327424,13.3286671332867,5.83819468626104,"Border US+Border CA",22
"23",6,7.045,55.098,23.6344986618222,"Lower Summer  + Koy-Main",23
"23",9,0.670201060318095,8.9,3.81479578536173,"Lower Summer  + Koy-Main",23
"23",1,95.4216696254896,99.2349923499235,98.179736649174,"Lower Summer  + Koy-Main",23
"23",5,22.4929691133228,81.876,48.4939054960127,"Lower Summer  + Koy-Main",23
"23",3,88.0716906063071,98.6040279194416,93.2575529459702,"Lower Summer  + Koy-Main",23
"23",7,1.65455402259257,30.0722323342891,9.1769735453251,"Lower Summer  + Koy-Main",23
"23",2,92.3740951972758,99.179991799918,96.4666325992975,"Lower Summer  + Koy-Main",23
"23",8,1.13700401216078,12.2877122877123,5.15118157429451,"Lower Summer  + Koy-Main",23
"23",4,50.8252475742723,98.276,84.3414951237897,"Lower Summer  + Koy-Main",23
"3",1,0.0129406700692017,0.0998065804512907,0.0407534291280154,"     White",10
"3",3,0.0193487962626792,1.01911300114515,0.135849476644195,"     White",10
"3",6,2.34,24.1875812418758,12.2924649984871,"     White",10
"3",2,0.00248320112635985,0.180073284834864,0.0480931338157783,"     White",10
"3",8,3.91589734226805,18.6269238951003,13.2335609256857,"     White",10
"3",5,0.1998001998002,16.8321683216832,4.54512339062122,"     White",10
"3",4,0.031,2.77761417108211,0.550884976878841,"     White",10
"3",7,3.115,24.2275772422758,14.386526611037,"     White",10
"3",9,2.5090250902509,16.8650595178554,9.86945814913736,"     White",10
"4",7,0.376871438782999,21.9416172511688,6.35043780622029,"Lower Summer",1
"4",8,0.52185233648575,6.88460767661822,2.55761517077752,"Lower Summer",1
"4",6,4.99648510854212,37.269,14.0026406991554,"Lower Summer",1
"4",4,51.4857329393228,89.6384821942253,70.5231421483877,"Lower Summer",1
"4",2,66.709,94.7469441357713,82.8214296803011,"Lower Summer",1
"4",5,9.7,62.0929718559067,30.0375690103901,"Lower Summer",1
"4",3,56.8099290684122,92.2020202020202,77.5128785448082,"Lower Summer",1
"4",9,0.4180041800418,6.44193558064419,2.48152312304597,"Lower Summer",1
"4",1,69.0636906369064,94.054,82.2665648412555,"Lower Summer",1
"5",2,5.197,30.5952102033794,16.9756779882652,"Total Middle",13
"5",8,0.857748799747516,8.39160839160839,2.93521778308681,"Total Middle",13
"5",6,1.07320895785527,26.705,11.0472568165508,"Total Middle",13
"5",7,1.15522719656201,12.4229658055677,4.72757241310984,"Total Middle",13
"5",1,5.197,30.4643046430464,17.0737139299728,"Total Middle",13
"5",3,1.27987201279872,42.3307810791005,19.6699023364592,"Total Middle",13
"5",4,6.78781537794749,39.651,22.4421656596173,"Total Middle",13
"5",5,2.70487068556596,51.5516125081271,27.5620570972298,"Total Middle",13
"5",9,0.3639963600364,6.4,2.34082930161978,"Total Middle",13
"6",1,0.0179996400071999,0.0737583106062322,0.0297502164908799,"     Teslin",11
"6",6,0.00356128660623102,4.31952268336553,0.63530835442333,"     Teslin",11
"6",4,0.017,2.25067520256077,0.26236386183352,"     Teslin",11
"6",3,0.0159996800063999,1.32896608274109,0.126428163104646,"     Teslin",11
"6",9,0.0170001700017,3.81163670731891,1.31272745876713,"     Teslin",11
"6",8,0.0321149324620204,2.58669182013656,0.729468685498062,"     Teslin",11
"6",5,0.000662523265386878,4.27389073287307,0.434794384193968,"     Teslin",11
"6",2,0.0150003000060001,0.039502850880142,0.0232682222639559,"     Teslin",11
"6",7,0.028,3.83,0.899728637870136,"     Teslin",11
"7",7,0.886743257623386,8.13061508312029,3.31194547570444,"UppKoy+Main",2
"7",2,1.1141279237675,29.2820650979377,14.4402372160278,"UppKoy+Main",2
"7",1,3.826,30.1713017130171,15.9131718079185,"UppKoy+Main",2
"7",6,1.3,17.829,7.8254215643381,"UppKoy+Main",2
"7",3,5.62238729715922,32.3271409303408,18.4425586458642,"UppKoy+Main",2
"7",5,7.171,42.34,17.6770649750613,"UppKoy+Main",2
"7",8,0.615151675675031,7.69230769230769,2.50681292977495,"UppKoy+Main",2
"7",9,0.213,6.2,1.64498252899049,"UppKoy+Main",2
"7",4,4.22553789625538,32.7327327327327,16.9750340045669,"UppKoy+Main",2
"8",9,0.0580005800058001,4.25607206414313,0.631601220711971,"Tanana Summer",3
"8",7,0.081,4.29235072244742,1.36244769297853,"Tanana Summer",3
"8",6,0.150060024009604,13.7856381463162,4.92309183135504,"Tanana Summer",3
"8",5,1.93783860332425,35.1561386691591,13.2408807536959,"Tanana Summer",3
"8",1,0.1040010400104,4.2131036213792,1.16054212205428,"Tanana Summer",3
"8",3,0.715985680286394,10.8288691858247,5.29473868181138,"Tanana Summer",3
"8",2,0.1040010400104,6.66201074368273,2.53544077223741,"Tanana Summer",3
"8",4,0.257,16.4028012116004,8.26348489983559,"Tanana Summer",3
"8",8,0.0842982074875541,2.67834511559423,0.516707723222824,"Tanana Summer",3
"9",2,0.514849542735632,5.25305586422871,1.26387220570031,"Total Fall",14
"9",7,65.6354169432635,97.3231616296795,89.1401316807309,"Total Fall",14
"9",8,87.012987012987,98.6203988637668,94.3321107024827,"Total Fall",14
"9",6,31.1179286875547,92.3107689231077,74.6227115249112,"Total Fall",14
"9",9,90.7330926690733,99.2089920899209,95.5536029939263,"Total Fall",14
"9",5,13.5440632189657,76.9663242459577,43.8574259237629,"Total Fall",14
"9",1,0.365226753131164,1.0978723849642,0.659721228771746,"Total Fall",14
"9",3,0.35,15.7084291570843,2.58688973452342,"Total Fall",14
"9",4,0.953,39.1217365209563,8.54479316078508,"Total Fall",14
