"Year","Strata","SortID","grpID","GroupName","mean","LCI.m","UCI.m","p","LCI.p","UCI.p"
2001,1,1,4,"Lower Summer",100231.0798,88009.2052828398,111144.744564814,0.9934,0.974619289340102,0.99492385786802
2001,1,2,7,"UpperKoy+Main",,,,,,
2001,1,3,8,"Tanana Summer",,,,,,
2001,1,4,10,"Tanana Fall",0,0,0,0,0,0
2001,1,5,11,"Border US",,,,,,
2001,1,6,12,"Border CA",,,,,,
2001,1,7,13,"Porcupine CA",,,,,,
2001,1,8,14,"Mainstem CA",,,,,,
2001,1,9,1,"Upper Canada",665.9202,0,2166.60366390462,0.0066,0,0.0203045685279188
2001,1,10,3,"     White",0,0,0,0,0,0
2001,1,11,6,"     Teslin",665.9202,0,2166.60366390462,0.0066,0,0.0203045685279188
2001,1,12,2,"Total Summer",100231.0798,88009.2052828398,111144.744564814,0.9934,0.974619289340102,0.99492385786802
2001,1,13,5,"Total Middle",0,0,0,0,0,0
2001,1,14,9,"Total Fall",665.9202,0,2166.60366390462,0.0066,0,0.0203045685279188
2001,1,15,15,"Fall US",,,,,,
2001,1,16,16,"Mainstem + Upper CA",,,,,,
2001,1,17,17,"Border US + Canada",665.9202,0,2166.60366390462,0.0066,0,0.0203045685279188
2001,1,18,18,"Total USA",,,,,,
2001,1,19,19,"Total Canada",,,,,,
2001,1,20,20,"Toklat",0,0,0,0,0,0
2001,1,21,21,"Upper Tanana",0,0,0,0,0,0
2001,1,22,22,"Border US+Border CA",0,0,0,0,0,0
2001,1,23,23,"Lower Summer  + Koy-Main",,,,,,
2001,2,1,4,"Lower Summer",62826.8697,52582.4712343455,72609.4214808769,0.6867,0.603174603174603,0.761904761904762
2001,2,2,7,"UpperKoy+Main",,,,,,
2001,2,3,8,"Tanana Summer",,,,,,
2001,2,4,10,"Tanana Fall",0,0,0,0,0,0
2001,2,5,11,"Border US",,,,,,
2001,2,6,12,"Border CA",,,,,,
2001,2,7,13,"Porcupine CA",,,,,,
2001,2,8,14,"Mainstem CA",,,,,,
2001,2,9,1,"Upper Canada",2223.2313,0,4889.71988332639,0.0243,0,0.0529100529100529
2001,2,10,3,"     White",2223.2313,0,4889.71988332639,0.0243,0,0.0529100529100529
2001,2,11,6,"     Teslin",0,0,0,0,0,0
2001,2,12,2,"Total Summer",89267.7687,78529.9163119574,99000.7647600769,0.9757,0.941798941798942,0.994708994708995
2001,2,13,5,"Total Middle",26440.899,18853.3060097351,34406.7575713422,0.289,0.211640211640212,0.37037037037037
2001,2,14,9,"Total Fall",2223.2313,0,4889.71988332639,0.0243,0,0.0529100529100529
2001,2,15,15,"Fall US",,,,,,
2001,2,16,16,"Mainstem + Upper CA",,,,,,
2001,2,17,17,"Border US + Canada",2223.2313,0,4889.71988332639,0.0243,0,0.0529100529100529
2001,2,18,18,"Total USA",,,,,,
2001,2,19,19,"Total Canada",,,,,,
2001,2,20,20,"Toklat",0,0,0,0,0,0
2001,2,21,21,"Upper Tanana",0,0,0,0,0,0
2001,2,22,22,"Border US+Border CA",0,0,0,0,0,0
2001,2,23,23,"Lower Summer  + Koy-Main",,,,,,
2001,3,1,4,"Lower Summer",22795.6905,15699.9655137861,29891.7338791814,0.7557,0.653465346534653,0.851485148514851
2001,3,2,7,"UpperKoy+Main",,,,,,
2001,3,3,8,"Tanana Summer",,,,,,
